configs,runtime_traj,F1
"{'x0': 0.4860473230215504, 'x1': 0.6857123175110225, 'x2': 0.9855760506615988}",5.0176563060013,-2.008
"{'x0': 0.1955964101622225, 'x1': 0.583411673483624, 'x2': 0.980582177099305}",5.017637806999119,-2.431
"{'x0': 0.1804802973899527, 'x1': 0.7014686350822025, 'x2': 0.8463095456331127}",5.0176752760016825,-3.187
"{'x0': 0.7967092952533198, 'x1': 0.8586284581349373, 'x2': 0.517502161880338}",5.017666216001089,-0.74
"{'x0': 0.0418273771342427, 'x1': 0.2965869146044022, 'x2': 0.1420661009739707}",10.03513995100002,-0.329
"{'x0': 0.0783267137299826, 'x1': 0.8671248184301676, 'x2': 0.6592437999535571}",10.035170011000446,-2.534
"{'x0': 0.3572547616852117, 'x1': 0.9654803234146112, 'x2': 0.1651149068523966}",10.035153930999511,-0.025
"{'x0': 0.919213561746514, 'x1': 0.7830702749575825, 'x2': 0.1767776377837282}",10.035162011001376,-0.009
"{'x0': 0.1458046597171078, 'x1': 0.6682504922844539, 'x2': 0.8273305339389204}",20.53004040499945,-3.398
"{'x0': 0.1375484383451233, 'x1': 0.9483042858513544, 'x2': 0.850101111665877}",20.530060445002164,-1.028
"{'x0': 0.1458046597171078, 'x1': 0.6682504922844539, 'x2': 0.8273305339389204}",20.527793346002,-3.398
"{'x0': 0.1458046597171078, 'x1': 0.6682504922844539, 'x2': 0.8273305339389204}",20.53006931500204,-3.398
"{'x0': 0.8941472026491253, 'x1': 0.8483743761002674, 'x2': 0.9985204070218416}",26.555152033000923,-0.903
"{'x0': 0.2311438652806235, 'x1': 0.0557610889633034, 'x2': 0.9354073681808616}",26.55511157300134,-0.276
"{'x0': 0.3449505846897092, 'x1': 0.586101754565115, 'x2': 0.9356234680439648}",26.55513299300219,-3.163
"{'x0': 0.2311438652806235, 'x1': 0.0557610889633034, 'x2': 0.9354073681808616}",26.55514317300185,-0.276
"{'x0': 0.1537267949795558, 'x1': 0.692558246986678, 'x2': 0.7751934709505682}",32.42711291900196,-2.96
"{'x0': 0.1598199140785865, 'x1': 0.6407000346259696, 'x2': 0.6521891056578913}",32.42578824600059,-2.357
"{'x0': 0.1598199140785865, 'x1': 0.6407000346259696, 'x2': 0.6521891056578913}",32.42713687899959,-2.357
"{'x0': 0.1537267949795558, 'x1': 0.692558246986678, 'x2': 0.7751934709505682}",32.42712844900234,-2.96
"{'x0': 0.297237708250422, 'x1': 0.4946934247772222, 'x2': 0.8441116195927841}",38.18824453600246,-3.717
"{'x0': 0.8286983714136756, 'x1': 0.6362843859821433, 'x2': 0.8120668574364331}",38.18822948600064,-3.169
"{'x0': 0.4021816030029422, 'x1': 0.5983427516363361, 'x2': 0.8412146022630274}",38.188209496001946,-3.729
