candidate_sampler,surrogate_model,placebo_time_taken,trial_total_time
8.275036334991455,1.5259950160980225,0,9.801031351089478
8.204799890518188,1.4357354640960693,0,9.640535354614258
7.699285507202148,1.6729357242584229,0,9.372221231460571
6.334972381591797,92.17051911354065,0,98.50549149513245
6.1162109375,2.448303461074829,0,8.564514398574829
11.55978536605835,1.950446605682373,0,13.510231971740723
8.502063989639282,2.2029309272766113,0,10.704994916915894
11.86744499206543,1.5385932922363281,0,13.406038284301758
7.815413236618042,1.7671823501586914,0,9.582595586776733
7.993263244628906,1.574805736541748,0,9.568068981170654
9.793544292449951,1.7770612239837646,0,11.570605516433716
6.917948246002197,2.2909586429595947,0,9.208906888961792
10.164182186126709,4.1423633098602295,0,14.306545495986938
9.157266855239868,2.39707612991333,0,11.554342985153198
9.913534879684448,1.660306453704834,0,11.573841333389282
7.97858738899231,1.9058701992034912,0,9.8844575881958
7.696175575256348,1.6718392372131348,0,9.368014812469482
8.00700831413269,1.72056245803833,0,9.72757077217102
9.970165014266968,1.7762842178344727,0,11.74644923210144
9.731523752212524,2.131483793258667,0,11.863007545471191
8.357421875,2.9515693187713623,0,11.308991193771362
9.155244827270508,3.9105384349823,0,13.065783262252808
8.79078984260559,2.513831853866577,0,11.304621696472168
8.091906309127808,3.0846941471099854,0,11.176600456237793
8.618796586990356,1.7915866374969482,0,10.410383224487305
7.835866212844849,3.9638257026672363,0,11.799691915512085
11.268917083740234,1.7539050579071045,0,13.022822141647339
11.004680633544922,2.9733221530914307,0,13.978002786636353
7.0929858684539795,1.6866750717163086,0,8.779660940170288
6.717657089233398,2.2644004821777344,0,8.982057571411133
7.602129220962524,4.46185827255249,0,12.063987493515015
7.204002618789673,1.925826072692871,0,9.129828691482544
7.919526100158691,2.744968891143799,0,10.66449499130249
10.937498331069946,2.0275447368621826,0,12.965043067932129
7.882169246673584,2.0876739025115967,0,9.96984314918518
9.085589408874512,1.6320834159851074,0,10.71767282485962
10.212718725204468,2.545820951461792,0,12.75853967666626
11.47285509109497,1.6730716228485107,0,13.145926713943481
10.264124155044556,1.8166463375091553,0,12.080770492553711
13.113459348678589,1.930612564086914,0,15.044071912765503
11.140038251876831,1.5852887630462646,0,12.725327014923096
8.596841096878052,1.9647936820983887,0,10.56163477897644
10.473270177841187,1.6911349296569824,0,12.164405107498169
6.30082893371582,2.0784592628479004,0,8.37928819656372
12.05425238609314,2.4301536083221436,0,14.484405994415283
8.262782335281372,2.386347770690918,0,10.64913010597229
6.969088554382324,2.4319729804992676,0,9.401061534881592
18.11346697807312,2.016524076461792,0,20.129991054534912
7.142495155334473,4.307745933532715,0,11.450241088867188
11.830556154251099,1.8663418292999268,0,13.696897983551025
6.053591012954712,2.4364686012268066,0,8.490059614181519
16.355703592300415,1.6666545867919922,0,18.022358179092407
14.717694520950317,1.8209781646728516,0,16.53867268562317
14.378562450408936,3.7174110412597656,0,18.0959734916687
11.816987991333008,1.895272970199585,0,13.712260961532593
18.803356409072876,2.4998929500579834,0,21.30324935913086
14.891371726989746,8.860922813415527,0,23.752294540405273
9.074161291122437,1.9892325401306152,0,11.063393831253052
27.479448556900024,2.0417096614837646,0,29.52115821838379
23.388437747955322,2.2176520824432373,0,25.60608983039856
13.499279737472534,1.751103162765503,0,15.250382900238037
9.637811183929443,6.581651926040649,0,16.219463109970093
5.546168565750122,1.7041833400726318,0,7.250351905822754
11.722039461135864,1.948106288909912,0,13.670145750045776
14.814050436019897,1.9944205284118652,0,16.808470964431763
10.166268348693848,3.7649343013763428,0,13.93120265007019
12.14440369606018,2.160048723220825,0,14.304452419281006
8.759432077407837,4.19079852104187,0,12.950230598449707
7.3346850872039795,1.7874057292938232,0,9.122090816497803
13.324485540390015,2.1244328022003174,0,15.448918342590332
11.825547456741333,1.7953641414642334,0,13.620911598205566
23.00442910194397,2.0943892002105713,0,25.09881830215454
11.569893598556519,1.7036755084991455,0,13.273569107055664
9.337144136428833,1.608098030090332,0,10.945242166519165
14.762840747833252,2.2501320838928223,0,17.012972831726074
13.724687814712524,1.785022258758545,0,15.50971007347107
18.51140832901001,1.567760705947876,0,20.079169034957886
8.431159257888794,1.755286693572998,0,10.186445951461792
11.808679103851318,1.8251183032989502,0,13.633797407150269
15.673178672790527,2.0356359481811523,0,17.70881462097168
7.272099494934082,1.9621531963348389,0,9.234252691268921
25.58549737930298,2.1815249919891357,0,27.767022371292114
20.745118618011475,1.8106415271759033,0,22.555760145187378
15.090626955032349,2.0496935844421387,0,17.140320539474487
16.80241346359253,2.4121322631835938,0,19.214545726776123
12.826264142990112,1.986313819885254,0,14.812577962875366
26.58619976043701,2.3790345191955566,0,28.96523427963257
22.345925331115723,4.215138912200928,0,26.56106424331665
16.74411654472351,3.234692335128784,0,19.978808879852295
7.824085712432861,2.0918102264404297,0,9.915895938873291
17.999748468399048,5.450200319290161,0,23.44994878768921
8.458767890930176,1.661574125289917,0,10.120342016220093
18.527088403701782,2.0562021732330322,0,20.583290576934814
10.58033013343811,2.4424939155578613,0,13.022824048995972
26.41877317428589,1.8733439445495605,0,28.29211711883545
8.79115891456604,1.908862590789795,0,10.700021505355835
