trial_total_time
124.82037472724915
295.5753319263458
296.65929794311523
392.8666961193085
306.3434708118439
315.30046939849854
422.2830579280853
430.115003824234
433.0350875854492
498.2422549724579
463.5666697025299
457.16801261901855
485.62784337997437
504.08456921577454
483.3607132434845
520.8507719039917
595.6580057144165
583.6611964702606
583.1366736888885
615.574634552002
