trial_total_time
300.1207551956177
381.714124917984
386.62458419799805
396.1216118335724
398.37353515625
415.28831696510315
422.4710171222687
419.4407021999359
449.39775681495667
455.26736783981323
477.0788731575012
475.76038885116577
505.508339881897
491.82389855384827
543.9396843910217
577.8654029369354
552.6091051101685
577.8065152168274
567.9712553024292
611.0421948432922
