Latency,Perplexity
6.962725458351342,36.05168533325195
10.665608315945686,26.827421188354492
17.540328411297025,20.692230224609375
9.60288168903669,27.522876739501953
8.803286683250583,35.150211334228516
10.22798066536869,27.375566482543945
16.58344049872361,21.006528854370117
6.951404337688136,36.16046905517578
15.036394519036232,21.738048553466797
12.0203955317383,26.37956428527832
14.80254295039928,21.998172760009766
9.290799174423311,34.61069869995117
8.902829326810192,29.014238357543945
14.616715450370876,21.796764373779297
10.049569090717373,34.532230377197266
15.648798826053017,21.7912654876709
10.601518724535156,26.806978225708008
8.306173068036127,34.945526123046875
12.025215754261044,26.37956428527832
10.649367939209604,26.52090072631836
9.923366151584887,34.70760726928711
11.49022807475658,26.300336837768555
8.237601039048773,35.320709228515625
13.63762105406647,23.490896224975586
10.624581638266765,26.52090072631836
16.03915678475386,21.470380783081055
7.546119217608534,35.48784637451172
15.336877515951196,21.624847412109375
15.21259890589116,21.50094985961914
10.734456216234408,28.250078201293945
8.528849020735233,35.257503509521484
15.768329395465136,21.449726104736328
11.189970408204156,26.462804794311523
9.804964701640431,28.322376251220703
14.679594197660547,21.91261863708496
8.955992458508948,27.18033218383789
15.686528416907855,21.816408157348633
10.18174043450693,28.299715042114258
7.625645370236371,35.579524993896484
14.633706404119941,22.774919509887695
10.574601375874009,28.242568969726562
14.85157056745206,22.152299880981445
7.796961550986592,35.33576583862305
8.480709496755617,35.24250411987305
16.27539338189694,21.39499855041504
13.305666530645146,23.526899337768555
10.251529289820693,26.8625545501709
15.197766141545511,21.50094985961914
8.631528501368434,27.792736053466797
11.01730288574624,26.769933700561523
9.610557543332812,27.717002868652344
8.166488789904143,35.678260803222656
14.39021066687937,22.358980178833008
9.94695945045555,27.66492462158203
13.766615489083907,22.258546829223633
8.175969135028248,34.91612243652344
10.193993969671066,27.013141632080078
15.207789505904387,22.549652099609375
7.991530686856001,35.11920928955078
16.770215222613267,20.92825698852539
16.188415061410936,22.453214645385742
9.004871941096232,28.145845413208008
8.828253158755386,34.66606140136719
14.850407526100973,21.672687530517578
10.875379975471272,26.559097290039062
17.298657513554186,20.903074264526367
9.635075821896901,26.866600036621094
15.239926697402614,21.591279983520508
8.884810762398798,34.958106994628906
15.015512187647705,21.891597747802734
10.389391737669573,28.301725387573242
14.119964207823287,22.20450782775879
10.354078475580723,27.26119041442871
15.653765063006094,22.501977920532227
9.021489126342798,34.77364730834961
16.344017051001263,21.060346603393555
7.3395539403715135,35.4959716796875
15.632555890809046,21.816408157348633
8.29982377568984,29.25995445251465
10.560390638703982,27.194684982299805
10.123547281377094,27.320554733276367
15.228446803358178,21.829776763916016
14.627362298683593,22.751630783081055
14.118033518550986,22.3562068939209
8.828870497742344,34.8348503112793
13.677333167210783,22.47488784790039
14.644966795208859,22.145334243774414
13.75579843806161,23.039316177368164
8.435563073571483,35.50823974609375
9.30189108087857,26.98911476135254
9.340406502444775,28.075275421142578
7.878901318961363,35.402488708496094
15.645317345945136,21.34085464477539
10.558200381162461,26.44355583190918
16.067687928688436,21.739221572875977
7.847555030548207,35.74877166748047
9.656220933023599,34.528228759765625
14.317616193735011,21.97365379333496
9.853908440545013,27.077741622924805
15.089067952460203,21.996904373168945
8.207766901917962,35.27920913696289
