error,latency
8.469999999999999,19.342236518859863
8.10666666666667,20.023670196533203
15.205000000000013,30.743117332458496
8.376666666666665,24.906020164489746
9.305000000000007,19.61113452911377
12.533333333333346,14.778585433959961
10.664999999999992,21.283555030822754
10.664999999999992,21.283555030822754
10.585000000000008,20.124282836914062
8.126666666666665,18.349809646606445
8.106666666666683,18.286032676696777
8.030000000000001,18.385777473449707
8.11,15.062651634216309
29.08,9.05116081237793
13.453333333333333,10.651569366455078
7.450000000000003,18.542017936706543
10.25333333333333,18.474559783935547
11.783333333333317,13.984127044677734
15.883333333333326,9.892287254333496
13.375,15.75223445892334
8.159999999999997,14.981913566589355
7.89500000000001,15.848603248596191
9.25,19.158525466918945
12.745000000000005,16.44132137298584
8.189999999999998,15.083951950073242
8.033333333333346,16.58912181854248
11.200000000000003,13.842005729675293
8.60666666666667,19.203810691833496
8.110000000000014,19.858016967773438
8.010000000000005,16.759033203125
15.929999999999993,9.824671745300293
22.956666666666663,11.480674743652344
13.459999999999994,11.464896202087402
