F1
-149.6090560123956
-206.1833033226743
-202.30442851362903
-231.9943909247378
-134.2289024342337
-196.440175205566
-201.77616857512413
-169.21234189807353
-215.63966041158335
-224.22408735297853
-187.6512662483696
-172.2921523016367
-175.74618319730467
-205.98345711210095
-212.81018599650744
-176.2099011976734
-208.77958951464012
-172.42335315481716
-179.50912808933523
-197.31063768087688
-135.11889282371482
-189.63141644398877
-164.89984843455233
-185.10278593317605
-192.10290340544714
-179.50322388784056
-139.6949946331143
-175.73502467726993
-185.25162380696196
-137.08522033826313
-149.4339517150127
-133.2202039314878
-151.08639552696079
-141.00489851813478
-167.18130060400284
-148.0927485284795
-170.368911991788
-166.84826759034098
-179.36042768803674
-167.51587660980795
-186.95548547466393
-143.39048660230802
-92.55712922599264
-141.90804880355006
-143.25132031931832
-168.26488325203195
-200.62342096720812
-169.59222786150025
-189.36976402879216
-86.7614678054988
-114.35367941444044
-112.49221524924151
-104.42995491343945
-154.56885125550087
-169.74156569463992
-131.64764776675216
-179.8209411088924
-148.9883266173008
-122.34886964768398
-130.47109349990802
-128.51051127074027
-87.21356607684909
-107.98781477007505
-88.14507069957335
-92.93376978102594
-121.40733309800017
-114.55459990813986
-111.12182904871787
-129.31886780402638
-161.15020765516329
-108.03544438118922
-171.47496588366573
-100.98306215655825
-125.78831455594386
-141.66452414092376
-138.30801044126977
-117.79466131681863
-124.50124519140994
-108.4304848866414
-95.27829041415296
-125.39237946677285
-116.12535171944948
-109.22729923730057
-124.71284854581566
-93.13337498090098
-101.42307081060449
-143.0889505454694
-142.29509600784655
-151.89516609945852
-99.61866962158464
-122.66844628324644
-118.74902943625628
-102.97429787056693
-100.56394642583132
-103.96534146937768
-106.64384331982254
-87.53012437112498
-78.18083583626421
-80.79049857189489
-82.43647006403651
