configs,runtime_traj,latency,error
"{'edge0': 3, 'edge1': 0, 'edge2': 4, 'edge3': 3, 'edge4': 2, 'edge5': 4, 'metric': 'fpga_latency'}",15.103620632000457,5.08816,6.799999999999997
"{'edge0': 0, 'edge1': 0, 'edge2': 4, 'edge3': 0, 'edge4': 2, 'edge5': 2, 'metric': 'fpga_latency'}",30.11901508400115,3.20976,90.0
"{'edge0': 0, 'edge1': 4, 'edge2': 1, 'edge3': 1, 'edge4': 4, 'edge5': 2, 'metric': 'fpga_latency'}",45.140811889999895,4.05776,8.819999999999993
"{'edge0': 1, 'edge1': 4, 'edge2': 1, 'edge3': 4, 'edge4': 0, 'edge5': 1, 'metric': 'fpga_latency'}",60.15969770599986,3.64816,8.083333333333329
"{'edge0': 2, 'edge1': 4, 'edge2': 4, 'edge3': 3, 'edge4': 3, 'edge5': 2, 'metric': 'fpga_latency'}",75.18027637600062,5.49776,8.290000000000006
"{'edge0': 2, 'edge1': 0, 'edge2': 4, 'edge3': 4, 'edge4': 1, 'edge5': 1, 'metric': 'fpga_latency'}",90.1959991750009,4.05776,8.835000000000008
"{'edge0': 4, 'edge1': 2, 'edge2': 2, 'edge3': 1, 'edge4': 0, 'edge5': 0, 'metric': 'fpga_latency'}",105.21715714600032,3.20976,13.504999999999995
"{'edge0': 1, 'edge1': 3, 'edge2': 0, 'edge3': 4, 'edge4': 1, 'edge5': 1, 'metric': 'fpga_latency'}",120.23818896800005,2.90576,7.886666666666656
"{'edge0': 4, 'edge1': 1, 'edge2': 3, 'edge3': 3, 'edge4': 3, 'edge5': 0, 'metric': 'fpga_latency'}",135.25084915000116,3.93616,7.339999999999989
"{'edge0': 2, 'edge1': 0, 'edge2': 0, 'edge3': 3, 'edge4': 0, 'edge5': 2, 'metric': 'fpga_latency'}",150.27039678300025,2.46736,10.83999999999999
"{'edge0': 3, 'edge1': 0, 'edge2': 4, 'edge3': 1, 'edge4': 1, 'edge5': 3, 'metric': 'fpga_latency'}",165.2854842199995,3.42096,6.77000000000001
"{'edge0': 0, 'edge1': 4, 'edge2': 1, 'edge3': 3, 'edge4': 1, 'edge5': 3, 'metric': 'fpga_latency'}",180.3076053330005,3.42096,7.176666666666662
"{'edge0': 1, 'edge1': 1, 'edge2': 4, 'edge3': 2, 'edge4': 2, 'edge5': 3, 'metric': 'fpga_latency'}",195.326149171,3.72496,12.573333333333338
"{'edge0': 4, 'edge1': 0, 'edge2': 4, 'edge3': 3, 'edge4': 3, 'edge5': 2, 'metric': 'fpga_latency'}",210.34828416900015,5.08816,7.189999999999998
"{'edge0': 1, 'edge1': 4, 'edge2': 3, 'edge3': 0, 'edge4': 3, 'edge5': 4, 'metric': 'fpga_latency'}",225.36998748800036,4.67856,6.756666666666675
"{'edge0': 1, 'edge1': 3, 'edge2': 1, 'edge3': 3, 'edge4': 3, 'edge5': 2, 'metric': 'fpga_latency'}",240.39171848700065,3.08816,10.83999999999999
"{'edge0': 0, 'edge1': 4, 'edge2': 3, 'edge3': 0, 'edge4': 1, 'edge5': 3, 'metric': 'fpga_latency'}",255.4166083830005,3.42096,9.335000000000008
"{'edge0': 0, 'edge1': 1, 'edge2': 4, 'edge3': 0, 'edge4': 1, 'edge5': 4, 'metric': 'fpga_latency'}",270.43955283499963,3.64816,7.799999999999997
"{'edge0': 3, 'edge1': 4, 'edge2': 1, 'edge3': 4, 'edge4': 3, 'edge5': 4, 'metric': 'fpga_latency'}",285.4645585210001,5.93616,6.555000000000007
"{'edge0': 3, 'edge1': 2, 'edge2': 2, 'edge3': 4, 'edge4': 0, 'edge5': 3, 'metric': 'fpga_latency'}",300.4888582109997,4.24016,7.8799999999999955
"{'edge0': 1, 'edge1': 2, 'edge2': 4, 'edge3': 4, 'edge4': 1, 'edge5': 2, 'metric': 'fpga_latency'}",315.5199848600005,4.46736,12.60333333333334
"{'edge0': 3, 'edge1': 0, 'edge2': 2, 'edge3': 2, 'edge4': 1, 'edge5': 3, 'metric': 'fpga_latency'}",330.55486380600087,2.98256,10.629999999999995
"{'edge0': 2, 'edge1': 4, 'edge2': 4, 'edge3': 2, 'edge4': 2, 'edge5': 2, 'metric': 'fpga_latency'}",345.5889816520012,5.28656,14.259999999999993
"{'edge0': 1, 'edge1': 1, 'edge2': 3, 'edge3': 3, 'edge4': 0, 'edge5': 0, 'metric': 'fpga_latency'}",360.6258619100008,2.16336,11.326666666666668
"{'edge0': 2, 'edge1': 3, 'edge2': 0, 'edge3': 4, 'edge4': 1, 'edge5': 4, 'metric': 'fpga_latency'}",375.6621610800012,4.57296,7.859999999999999
"{'edge0': 1, 'edge1': 0, 'edge2': 4, 'edge3': 2, 'edge4': 2, 'edge5': 4, 'metric': 'fpga_latency'}",390.70299610099937,4.46736,10.36
"{'edge0': 0, 'edge1': 0, 'edge2': 3, 'edge3': 0, 'edge4': 1, 'edge5': 3, 'metric': 'fpga_latency'}",405.728664921,2.16336,90.0
"{'edge0': 0, 'edge1': 0, 'edge2': 4, 'edge3': 0, 'edge4': 3, 'edge5': 2, 'metric': 'fpga_latency'}",420.762716882,3.31536,90.0
"{'edge0': 1, 'edge1': 3, 'edge2': 3, 'edge3': 3, 'edge4': 3, 'edge5': 3, 'metric': 'fpga_latency'}",435.7907351890008,3.70896,10.65333333333335
"{'edge0': 1, 'edge1': 4, 'edge2': 1, 'edge3': 1, 'edge4': 3, 'edge5': 2, 'metric': 'fpga_latency'}",450.8201674499997,3.31536,12.536666666666676
"{'edge0': 1, 'edge1': 0, 'edge2': 0, 'edge3': 3, 'edge4': 3, 'edge5': 3, 'metric': 'fpga_latency'}",465.8556758180002,2.67856,10.989999999999997
"{'edge0': 0, 'edge1': 2, 'edge2': 4, 'edge3': 4, 'edge4': 1, 'edge5': 3, 'metric': 'fpga_latency'}",480.8878197619997,4.57296,8.205000000000013
"{'edge0': 0, 'edge1': 0, 'edge2': 4, 'edge3': 3, 'edge4': 0, 'edge5': 2, 'metric': 'fpga_latency'}",495.9229311039999,3.31536,11.10666666666667
