trial_total_time
401.0503509044647
390.9561870098114
394.3041410446167
398.2299964427948
405.58879470825195
411.29593539237976
417.645879983902
323.32013869285583
333.7649803161621
438.7190668582916
456.02631735801697
451.90485405921936
512.9530513286591
498.7649405002594
495.28269267082214
522.1243116855621
539.6108093261719
548.6602778434753
563.8047170639038
572.0433719158173
