F1
-103.05600551301984
-72.63323654856904
-224.8901575354178
-153.69854786300894
-97.3739125097267
-247.56554213246096
-158.75649723214903
-180.7088745260847
-151.51182502282933
-193.98231783045486
-199.2787593024253
-129.7788575110266
-56.80675959099144
-139.63048946516446
-144.81364333775866
-123.23650889153464
-148.44257798571138
-186.56626998497848
-78.5968860646119
-167.11893759342195
-147.3917722129793
-182.0447059630214
-106.8434260700811
-103.57451964569225
-88.34878156113258
-140.90697603927396
-148.83036676967177
-107.23552831911297
-98.42558522100407
-63.16066657601393
-84.22361225735376
-122.62080731814754
-103.45390475624151
-75.26156734774857
-53.812739640135476
-84.86449098901933
-46.254577748984765
-90.52068138686724
-62.90163670126505
-57.50698710803119
-79.46186067752174
-75.58444891227919
-81.29710735823768
-145.3505488598229
-110.33422820523124
-71.67007529133714
-63.9753452585793
-44.874562066062374
-122.61115792351782
-67.03584785568601
-113.44833337784634
-119.36911056305193
-150.59623350783724
-73.2003144710391
-117.28197167229808
-110.07099811275954
-54.93924468044675
-23.466703985011677
-113.02935405008756
-96.80986347902288
-24.761171683765014
-47.40753564442307
-92.77425130385087
-47.547254491106095
-68.92049542601497
-19.544767462805115
-21.420795265349035
-18.85542473509491
-25.587752763316363
-89.40304589307279
-45.36269797896239
-32.448056171431325
-41.55646834019714
-28.6823702224672
-29.127732052685257
-74.73118661564797
-63.842374929662334
-48.78238152693183
-22.596413718151755
-70.8190602507352
-30.191777907719263
-57.74137678572002
-26.0532433590782
-61.24161696562769
-51.10928022018062
-16.448227103654986
-31.445373422912652
-70.9443021212067
-37.13907475943052
-17.996594667520558
-34.66238139870241
-58.24043993461602
-27.061594221435797
-24.30474558301014
-33.278663963938584
-31.666235158197523
-25.992493036607097
-22.14148658708503
-11.8729064655777
-20.830515212726173
