configs,runtime_traj,F1
"{'x0': 0.5928446182250183, 'x1': 0.8442657485810173, 'x2': 0.8579456176227568}",5.011887837998074,-1.709
"{'x0': 0.8472517387841254, 'x1': 0.6235636967859723, 'x2': 0.3843817072926998}",5.011896118001459,-0.166
"{'x0': 0.2975346065444723, 'x1': 0.0567129773174431, 'x2': 0.2726562945801132}",5.01187206800023,-0.949
"{'x0': 0.4776651173213498, 'x1': 0.8121687287754932, 'x2': 0.4799771723750573}",5.011903746999451,-1.659
"{'x0': 0.3927847961008297, 'x1': 0.8360787635373775, 'x2': 0.3373961604172684}",15.02413709800021,-0.569
"{'x0': 0.6481718720511972, 'x1': 0.3682415398405479, 'x2': 0.9571551589530464}",15.024149477998437,-1.905
"{'x0': 0.1403507804126451, 'x1': 0.8700872583584364, 'x2': 0.4736080452737105}",15.022235158001422,-2.474
"{'x0': 0.8009107519796442, 'x1': 0.5204774795512048, 'x2': 0.6788795301189603}",15.024156447998394,-1.758
"{'x0': 0.7206326547259168, 'x1': 0.5820197920751071, 'x2': 0.5373732294490107}",20.05111580999801,-0.679
"{'x0': 0.7586156243223572, 'x1': 0.1059076071877921, 'x2': 0.4736004193466574}",20.051107560000677,-0.208
"{'x0': 0.1863323433267599, 'x1': 0.7369181771289581, 'x2': 0.2165503544243718}",20.05109773000004,-0.097
"{'x0': 0.135218173405452, 'x1': 0.3241410077932141, 'x2': 0.1496748671836831}",20.051081440000416,-0.366
"{'x0': 0.2223213882515876, 'x1': 0.3864889811258619, 'x2': 0.9025984755294046}",25.062209620999056,-2.715
"{'x0': 0.4499499899112276, 'x1': 0.6130634578841324, 'x2': 0.9023485831739844}",30.07373184500102,-3.467
"{'x0': 0.0992803503589738, 'x1': 0.9698090677467488, 'x2': 0.6531400357979377}",30.07374758500009,-2.2
"{'x0': 0.1709095851360451, 'x1': 0.358152166969525, 'x2': 0.7506861412184562}",30.07220498300012,-2.267
"{'x0': 0.6078306687154678, 'x1': 0.3250472290083525, 'x2': 0.0384254264727347}",30.07375730499916,-0.114
"{'x0': 0.634274057957335, 'x1': 0.9589492686245203, 'x2': 0.6527903170054908}",35.10504158799813,-1.082
"{'x0': 0.6350588736035638, 'x1': 0.9952995676778876, 'x2': 0.5818503294385343}",35.10501688799923,-1.145
"{'x0': 0.4143685882263688, 'x1': 0.4746975022884129, 'x2': 0.6235101011318682}",35.105049837999104,-1.374
"{'x0': 0.3380076148388917, 'x1': 0.6747523222590207, 'x2': 0.3172017420692961}",35.105032357998425,-0.361
"{'x0': 0.778345482025909, 'x1': 0.949571053450742, 'x2': 0.6625268669500443}",40.124334740998165,-0.725
"{'x0': 0.0135716356121098, 'x1': 0.6228460955466695, 'x2': 0.6736596308357894}",40.1243276210007,-2.39
"{'x0': 0.9719450024996658, 'x1': 0.878193471347177, 'x2': 0.5096243767199001}",40.12430099199992,-0.335
"{'x0': 0.0557146937016063, 'x1': 0.4511592145209281, 'x2': 0.0199876654087587}",40.12431889100117,-0.039
"{'x0': 0.4417109212488453, 'x1': 0.9795867288127283, 'x2': 0.3594444639693215}",45.1370227059997,-0.613
"{'x0': 0.4808935308361628, 'x1': 0.6886611828057704, 'x2': 0.8804758892525955}",45.13953901200148,-3.155
"{'x0': 0.9182354663621448, 'x1': 0.2168221376275428, 'x2': 0.5651888666048753}",50.18100025799868,-0.281
"{'x0': 0.865102561305385, 'x1': 0.5089689606670145, 'x2': 0.9167229540194608}",50.18098369799918,-3.164
"{'x0': 0.9211576102371998, 'x1': 0.0831124926306023, 'x2': 0.2777185612810324}",50.180992877998506,-0.395
"{'x0': 0.0093567048565326, 'x1': 0.842342079667731, 'x2': 0.6471741401875555}",50.180968947999645,-2.618
"{'x0': 0.8413861191973544, 'x1': 0.2647301642834496, 'x2': 0.397820752758629}",55.190211852001084,-0.266
"{'x0': 0.5528214798875715, 'x1': 0.1649404602418841, 'x2': 0.36980809274834}",60.20940166899891,-0.652
"{'x0': 0.1464417627291122, 'x1': 0.5696184059233067, 'x2': 0.7037372792899163}",60.20942383899819,-2.588
"{'x0': 0.2884764370485286, 'x1': 0.433288061982044, 'x2': 0.7561066938650409}",60.20385786800034,-2.795
"{'x0': 0.3960982754233623, 'x1': 0.896038387509077, 'x2': 0.6389210762313129}",60.20943144899866,-2.123
"{'x0': 0.8915544372256771, 'x1': 0.6800555694634123, 'x2': 0.449197738218372}",65.25614917399798,-0.276
"{'x0': 0.978570928420717, 'x1': 0.1162019096123944, 'x2': 0.7670237035587267}",65.25616541400086,-0.633
"{'x0': 0.4118201389648447, 'x1': 0.675439081200236, 'x2': 0.249796275654978}",65.2561313039987,-0.138
"{'x0': 0.3132183319459509, 'x1': 0.965416220519927, 'x2': 0.5884650850687494}",65.2561584340001,-2.414
"{'x0': 0.6596684120694128, 'x1': 0.5332062539166482, 'x2': 0.2305330235063298}",70.27210605000073,-0.148
"{'x0': 0.3948692934502291, 'x1': 0.6188085645913571, 'x2': 0.474867515408942}",75.2929433850004,-1.112
"{'x0': 0.4701321892557651, 'x1': 0.7160745312286432, 'x2': 0.2879910043632805}",75.2907020269995,-0.214
"{'x0': 0.3834622250349478, 'x1': 0.7491698371527247, 'x2': 0.878452190276042}",75.29296226500082,-2.666
"{'x0': 0.1028633586934382, 'x1': 0.0923738894608982, 'x2': 0.3540466620838102}",75.29296967499977,-0.645
"{'x0': 0.5518162591332588, 'x1': 0.033625093498832, 'x2': 0.9689617652602736}",80.35279358900152,-0.171
"{'x0': 0.3209972413734975, 'x1': 0.2212626851837827, 'x2': 0.1412639049258967}",85.35428390200104,-0.553
"{'x0': 0.0972599270631738, 'x1': 0.9840422413641464, 'x2': 0.2603409275874047}",85.35426345299857,-0.198
"{'x0': 0.5370225213757797, 'x1': 0.4479261718707299, 'x2': 0.099569089110811}",80.35278115899928,-0.133
"{'x0': 0.352311661200533, 'x1': 0.4692491739902421, 'x2': 0.8411401297855995}",90.39408501700018,-3.583
"{'x0': 0.9046477442095134, 'x1': 0.0375593838281402, 'x2': 0.5083154485788909}",90.39407766699878,-0.103
"{'x0': 0.1668475130484996, 'x1': 0.7790510196090357, 'x2': 0.8649332956024927}",90.39228379699853,-2.458
"{'x0': 0.4113967237554545, 'x1': 0.1399725854932016, 'x2': 0.0332223852661772}",90.39406435699856,-0.191
"{'x0': 0.9825749598251936, 'x1': 0.3732907507832548, 'x2': 0.4200753697906106}",95.4453527859987,-0.125
"{'x0': 0.0505881150542372, 'x1': 0.3654961062634103, 'x2': 0.0166279737338672}",95.44536698600132,-0.06
"{'x0': 0.2307423354067956, 'x1': 0.7649116989968572, 'x2': 0.9441235194354546}",95.44538212599946,-2.076
"{'x0': 0.7499992487701004, 'x1': 0.3394038194495186, 'x2': 0.4895489368910937}",95.44537438599946,-0.248
"{'x0': 0.3389851167797783, 'x1': 0.1794902609178557, 'x2': 0.1709865986831314}",100.4635841700001,-0.726
"{'x0': 0.4634509773844829, 'x1': 0.8745729576449965, 'x2': 0.9441197509175636}",100.46355640099864,-1.186
"{'x0': 0.608252865854013, 'x1': 0.5966554062950531, 'x2': 0.7836442453018885}",100.46357383099894,-3.212
"{'x0': 0.5000262977293014, 'x1': 0.0503700567575438, 'x2': 0.6990980747185112}",105.50720421499864,-0.311
"{'x0': 0.9923963988886326, 'x1': 0.2672625378814782, 'x2': 0.6790906156274139}",105.50509439600135,-1.013
"{'x0': 0.8642814426862446, 'x1': 0.7508442456284316, 'x2': 0.9644897677894309}",105.50717871500092,-1.821
"{'x0': 0.5542424350844403, 'x1': 0.2123904988903086, 'x2': 0.2224432243868187}",105.50719538499834,-0.776
"{'x0': 0.2187493737367718, 'x1': 0.569573534574738, 'x2': 0.4521090350334257}",110.5622187759982,-0.935
"{'x0': 0.9702366830961006, 'x1': 0.6805446911927795, 'x2': 0.0852955658587005}",110.562211466,-0.006
"{'x0': 0.0564183327139662, 'x1': 0.4878377043589642, 'x2': 0.8810045622016749}",110.56220300600036,-3.611
"{'x0': 0.9764043865930424, 'x1': 0.6176579160958802, 'x2': 0.5424987750103974}",110.5621879959981,-0.412
"{'x0': 0.8546135803107144, 'x1': 0.7438345453097878, 'x2': 0.4785963256187501}",115.58327842599827,-0.45
"{'x0': 0.6770815740270854, 'x1': 0.6070450611164516, 'x2': 0.7146969362373571}",115.58329923600104,-2.259
"{'x0': 0.4694971830911709, 'x1': 0.4560146232178672, 'x2': 0.9064180870601712}",120.61150951599848,-3.178
"{'x0': 0.1372204200971946, 'x1': 0.2292193230865794, 'x2': 0.8815853992105808}",120.61394965300131,-1.38
"{'x0': 0.9044249756892316, 'x1': 0.6457845985018992, 'x2': 0.3246829720664653}",120.61397641299844,-0.08
"{'x0': 0.5197111936582762, 'x1': 5.535686500857118e-05, 'x2': 0.3118602206821891}",120.61396696299926,-0.768
