configs,runtime_traj,latency,error
"{'edge0': 0, 'edge1': 0, 'edge2': 0, 'edge3': 0, 'edge4': 0, 'edge5': 0, 'metric': 'titanx_256_latency'}",15.118068541999492,13.159713745117188,90.0
"{'edge0': 1, 'edge1': 4, 'edge2': 1, 'edge3': 4, 'edge4': 2, 'edge5': 3, 'metric': 'titanx_256_latency'}",15.118036731999382,26.299409866333008,7.613333333333344
"{'edge0': 4, 'edge1': 4, 'edge2': 0, 'edge3': 3, 'edge4': 1, 'edge5': 1, 'metric': 'titanx_256_latency'}",15.118186312000034,22.997093200683597,7.519999999999996
"{'edge0': 1, 'edge1': 4, 'edge2': 4, 'edge3': 0, 'edge4': 3, 'edge5': 4, 'metric': 'titanx_256_latency'}",15.117916053000044,28.13572883605957,6.890000000000001
"{'edge0': 0, 'edge1': 1, 'edge2': 1, 'edge3': 1, 'edge4': 0, 'edge5': 2, 'metric': 'titanx_256_latency'}",15.117962082999838,14.229516983032228,20.013333333333332
"{'edge0': 2, 'edge1': 0, 'edge2': 0, 'edge3': 3, 'edge4': 4, 'edge5': 4, 'metric': 'titanx_256_latency'}",15.118002991999674,27.676119804382324,8.939999999999998
"{'edge0': 4, 'edge1': 3, 'edge2': 1, 'edge3': 2, 'edge4': 0, 'edge5': 3, 'metric': 'titanx_256_latency'}",15.118098451999684,25.106520652771,8.11
"{'edge0': 0, 'edge1': 1, 'edge2': 0, 'edge3': 4, 'edge4': 4, 'edge5': 3, 'metric': 'titanx_256_latency'}",15.115456614999855,23.58243465423584,7.516666666666666
"{'edge0': 3, 'edge1': 4, 'edge2': 3, 'edge3': 1, 'edge4': 3, 'edge5': 3, 'metric': 'titanx_256_latency'}",15.11815850199946,26.74668312072754,6.719999999999985
"{'edge0': 3, 'edge1': 3, 'edge2': 2, 'edge3': 3, 'edge4': 1, 'edge5': 3, 'metric': 'titanx_256_latency'}",15.118129881999266,25.797247886657715,9.620000000000005
"{'edge0': 0, 'edge1': 1, 'edge2': 0, 'edge3': 1, 'edge4': 0, 'edge5': 1, 'metric': 'titanx_256_latency'}",31.166162953999446,10.83749294281006,15.36333333333333
"{'edge0': 0, 'edge1': 3, 'edge2': 4, 'edge3': 4, 'edge4': 0, 'edge5': 1, 'metric': 'titanx_256_latency'}",31.167186869000037,23.70875358581543,7.589999999999989
