error,latency
7.826666666666668,3.42096
11.409999999999997,2.98256
19.796666666666667,2.57296
6.103333333333339,5.42096
11.194999999999993,3.31536
26.933333333333337,1.95216
31.41333333333334,1.54256
19.519999999999996,2.05776
90.0,1.13296
13.953333333333333,2.05776
37.00666666666667,1.95216
90.0,1.13296
38.00666666666667,1.95216
15.969999999999999,1.54256
13.556666666666672,1.64816
11.230000000000004,2.05776
12.826666666666668,2.05776
10.99666666666667,2.46736
24.16333333333334,1.95216
13.576666666666668,2.46736
13.765,1.13296
26.200000000000003,2.46736
13.700000000000003,1.54256
11.009999999999991,2.57296
19.97333333333333,1.54256
24.533333333333346,1.54256
19.995000000000005,2.36176
24.24666666666667,1.95216
13.289999999999992,1.13296
24.266666666666666,1.54256
11.286666666666676,2.05776
13.296666666666667,1.54256
24.155,1.54256
13.34333333333332,1.13296
45.45333333333334,1.95216
90.0,2.05776
90.0,1.13296
11.215000000000003,1.64816
90.0,1.13296
24.08,1.95216
15.944999999999993,1.54256
20.25999999999999,2.05776
13.586666666666659,1.13296
17.656666666666652,3.72496
15.780000000000001,1.54256
90.0,1.95216
24.150000000000006,2.05776
11.620000000000005,2.05776
19.873333333333335,2.05776
90.0,1.64816
26.61500000000001,2.46736
24.205,1.54256
13.58999999999999,1.13296
45.70333333333334,1.13296
11.166666666666671,2.46736
90.0,1.54256
35.19333333333334,1.95216
24.279999999999987,1.95216
13.754999999999995,2.46736
25.200000000000003,1.54256
13.436666666666667,1.13296
24.75333333333333,1.54256
20.183333333333323,1.54256
13.444999999999993,1.95216
31.556666666666672,1.95216
13.35499999999999,1.54256
24.42,1.54256
24.226666666666674,1.54256
20.086666666666673,2.05776
90.0,1.13296
13.570000000000007,1.13296
13.549999999999997,1.13296
90.0,1.54256
13.513333333333321,1.54256
23.620000000000005,2.46736
13.383333333333326,1.13296
90.0,1.54256
90.0,1.54256
19.653333333333336,1.54256
24.60666666666667,1.95216
13.623333333333335,1.13296
25.849999999999994,1.95216
90.0,1.54256
15.833333333333329,1.13296
26.099999999999994,2.87696
19.75,1.54256
12.693333333333328,2.05776
20.180000000000007,1.54256
90.0,1.64816
90.0,1.13296
19.60000000000001,2.57296
15.993333333333325,1.13296
90.0,2.05776
11.086666666666659,1.64816
15.769999999999996,1.13296
19.946666666666673,1.54256
24.86,1.54256
90.0,1.54256
12.836666666666659,2.05776
24.269999999999996,1.54256
90.0,1.54256
