error,latency
8.913333333333341,28.37815284729004
7.673333333333346,35.57601451873779
10.900000000000006,24.57249164581299
11.239999999999995,25.93578815460205
13.379999999999995,18.681225776672363
90.0,14.931344985961914
90.0,19.15943145751953
24.516666666666666,19.213838577270508
15.944999999999993,14.205021858215332
90.0,13.159713745117188
10.526666666666685,17.282276153564453
31.053333333333327,13.180313110351562
10.586666666666659,13.199272155761719
24.076666666666668,17.196812629699707
90.0,10.631942749023438
6.653333333333322,24.52113628387451
13.61,9.81755256652832
45.70333333333334,8.148136138916016
10.980000000000004,23.583974838256836
12.84333333333332,21.522822380065918
13.473333333333343,17.183594703674316
22.15666666666668,19.87091064453125
10.126666666666665,17.228116989135742
11.053333333333327,20.662636756896973
19.766666666666666,17.41806983947754
13.613333333333344,14.02707576751709
15.36333333333333,10.837492942810059
41.21666666666667,16.106739044189453
15.730000000000004,13.157944679260254
13.519999999999996,13.924636840820312
13.483333333333348,10.646724700927734
90.0,15.725817680358887
21.47,21.158270835876465
7.1200000000000045,17.730536460876465
12.476666666666674,16.300463676452637
44.09,17.231345176696777
26.50999999999999,22.57608413696289
36.58666666666667,12.441768646240234
39.965,17.417173385620117
20.65333333333335,21.24176025390625
20.790000000000006,13.90601634979248
15.88000000000001,9.803366661071777
13.413333333333341,14.793977737426758
19.89999999999999,18.335423469543457
19.769999999999996,13.871111869812012
90.0,11.491026878356934
13.289999999999992,10.651845932006836
20.510000000000005,18.0820894241333
13.053333333333327,16.513233184814453
90.0,11.493821144104004
13.379999999999995,10.662603378295898
32.17333333333333,18.153014183044434
13.544999999999987,14.828481674194336
90.0,11.447830200195312
37.083333333333336,13.168578147888184
24.709999999999994,18.07537078857422
15.833333333333329,8.945202827453613
90.0,11.500082015991211
24.263333333333335,14.630837440490723
13.370000000000005,15.669493675231932
15.969999999999999,13.240456581115723
13.513333333333321,14.741401672363281
90.0,15.694289207458494
13.466666666666654,9.855060577392578
24.33,15.540857315063477
15.713333333333338,9.901394844055176
13.616666666666674,18.25181484222412
19.995000000000005,21.90697193145752
20.439999999999998,13.912715911865234
90.0,11.464042663574219
13.716666666666654,15.021405220031738
19.765,13.957290649414062
20.335000000000008,13.159031867980957
13.765,11.487650871276855
90.0,10.595459938049316
90.0,15.594658851623535
11.060000000000002,13.069753646850586
13.203333333333333,10.671820640563965
90.0,12.289891242980957
13.436666666666667,10.647377967834473
13.459999999999994,11.464896202087402
15.780000000000001,14.523491859436035
29.10333333333334,8.994145393371582
30.74666666666667,13.1290864944458
90.0,11.486797332763672
