error,latency
13.350000000000009,22.904963493347168
13.555000000000007,31.802773475646973
11.603333333333339,27.464580535888672
8.280000000000001,32.137794494628906
9.754999999999995,20.43860912322998
7.730000000000004,25.243191719055176
13.61,9.78945255279541
20.790000000000006,13.90601634979248
29.39666666666666,8.985953330993652
90.0,13.159713745117188
90.0,12.356963157653809
90.0,15.6559419631958
13.324999999999989,17.547249794006348
13.525000000000006,17.934579849243164
11.14,18.030595779418945
40.575,17.47877597808838
6.275000000000006,20.544896125793457
15.783333333333346,16.616063117980957
7.863333333333344,15.097713470458984
31.835000000000008,25.9218692779541
38.49333333333333,16.218876838684082
11.11,26.080360412597656
11.09666666666665,20.963687896728516
37.485,17.26029872894287
15.730000000000004,13.157944679260254
90.0,13.795161247253418
24.11333333333333,17.215733528137207
13.519999999999996,13.924636840820312
7.935000000000002,17.556943893432617
19.875,14.721360206604004
8.796666666666667,19.348745346069336
19.75,13.85335922241211
24.65333333333332,18.22432518005371
13.294999999999987,10.640363693237305
20.25999999999999,16.26898765563965
20.700000000000003,21.609272956848145
13.483333333333348,10.646724700927734
24.28,26.47414207458496
19.766666666666666,17.41806983947754
13.424999999999997,17.39041805267334
26.39666666666666,19.97802734375
8.219999999999999,19.29938316345215
11.213333333333324,17.307372093200684
13.563333333333333,10.67023754119873
24.36,15.642895698547363
13.689999999999998,11.496109962463379
13.34333333333332,10.633678436279297
13.35499999999999,14.906549453735352
30.74666666666667,13.1290864944458
90.0,11.486797332763672
13.61,9.81755256652832
13.570000000000007,10.720548629760742
10.49666666666667,13.158020973205566
14.16000000000001,20.84817409515381
90.0,15.6007719039917
14.069999999999993,18.24669361114502
13.430000000000007,16.373615264892578
90.0,15.594844818115234
13.203333333333333,10.671820640563965
15.623333333333335,10.68089485168457
19.59333333333332,13.936805725097656
24.33,15.608062744140625
13.50666666666666,18.06392192840576
11.489999999999995,17.991132736206055
13.613333333333344,14.02707576751709
24.095,18.269052505493164
13.409999999999997,13.770055770874023
15.465000000000003,12.187137603759766
31.560000000000002,13.164081573486328
13.686666666666667,9.83133316040039
36.81333333333333,12.179489135742188
26.540000000000006,21.748733520507812
13.363333333333344,21.493358612060547
10.664999999999992,13.929400444030762
7.933333333333337,17.456603050231934
24.533333333333346,13.880209922790527
13.254999999999995,13.848519325256348
13.546666666666667,12.348747253417969
15.780000000000001,14.523491859436035
15.476666666666674,9.806408882141113
15.883333333333326,9.892287254333496
90.0,15.812492370605467
24.473333333333343,14.935145378112793
11.365000000000009,18.34890842437744
24.226666666666674,14.764847755432129
