Latency,Perplexity
8.613937306282326,29.208486557006836
8.350961650527703,35.03525924682617
18.045094540581953,20.687889099121094
7.285558740347547,35.64666748046875
11.216051695905449,26.356895446777344
10.888570899071306,26.525897979736328
6.94151828129581,36.05168533325195
10.259584182675868,26.8625545501709
10.185044033821155,27.013141632080078
14.632480906841158,22.774919509887695
9.725232206248737,28.478185653686523
8.848286267692057,28.904890060424805
10.747539893573109,27.494125366210938
12.58401645952384,23.787160873413086
8.305426658526693,29.25995445251465
7.198302003058587,36.15555953979492
10.530944086423613,28.242568969726562
9.287968381681543,27.530427932739258
15.209407340719823,22.549652099609375
14.732628955358981,21.91261863708496
9.821607012429249,28.322376251220703
7.639659241962496,35.32380676269531
8.631265595411067,27.792736053466797
6.954352317822295,36.16046905517578
12.891100667009747,23.730106353759766
16.125787273996128,21.20897674560547
8.137296987106899,35.678260803222656
8.089848956711618,35.57841491699219
8.989975288673092,27.73062515258789
9.45034791375285,28.529953002929688
10.209109474132513,28.299715042114258
9.833510730646472,27.077741622924805
10.569831072236134,26.44355583190918
6.833262043247671,35.58074188232422
8.665574528682624,34.86372756958008
9.265804399465566,27.123140335083008
14.139501946728217,22.99414825439453
8.589129436692094,29.06556510925293
10.627990058755191,26.806978225708008
7.373548731053154,35.32539367675781
10.647054622939478,26.52090072631836
9.323136063648532,35.35655975341797
8.462081020745506,34.746524810791016
9.250642764064539,27.55550765991211
10.143830958949268,28.26645851135254
8.899444722556195,29.040376663208008
15.189716229032875,21.50094985961914
14.650122938647195,22.751630783081055
6.991849991839891,35.37018585205078
15.127131082991685,22.70973777770996
14.468426427634556,21.88970184326172
15.077885888192682,21.738048553466797
15.593234272314408,22.501977920532227
14.648420764254919,22.751630783081055
16.67213917763015,21.184289932250977
13.739740984309442,23.039316177368164
14.305975878853216,21.97365379333496
8.677810637798116,35.03907012939453
8.149040135482002,34.91612243652344
11.056399795640477,26.769933700561523
7.820857513879867,35.74877166748047
8.934438679802739,27.5882625579834
7.522551888692511,35.27274703979492
7.187204915053114,35.990291595458984
10.384484081721444,28.301725387573242
17.17831309120406,20.868566513061523
8.848398246160379,34.8348503112793
10.630957838816096,26.827421188354492
12.883198394499253,23.583545684814453
15.64130738357303,21.44607925415039
6.732125996600068,36.222347259521484
7.004882021887247,35.82072830200195
17.21352779913267,21.109390258789062
16.201600465757256,21.24159812927246
15.403767521721623,21.55882453918457
13.34631220176586,22.53700065612793
7.3395539403715135,35.4959716796875
14.177613049094969,22.813135147094727
10.191813897478543,28.299715042114258
16.786080703394347,20.92825698852539
11.016953559930798,26.524866104125977
8.942954546264964,29.014238357543945
14.591129316338824,21.796764373779297
7.244420738506913,35.19892120361328
7.0894786614941,35.406341552734375
11.570075136201453,26.564538955688477
11.508940898350778,27.994831085205078
16.077018913513953,21.470380783081055
13.293328118268237,23.526899337768555
10.049303706460245,34.532230377197266
7.084683467517147,35.497413635253906
9.204589796196819,28.9881591796875
15.273444401112174,21.591279983520508
9.63442864256383,26.866600036621094
14.702576966236032,22.776351928710938
7.544472743498568,35.12314987182617
16.8957092680439,21.050233840942383
8.765330518315086,28.317533493041992
9.438278891104469,28.529953002929688
15.867983772255167,21.09416389465332
10.990485171122845,27.300518035888672
