Latency,Perplexity
9.770924588021742,28.478185653686523
13.743779126467626,22.258546829223633
10.080036978490336,34.532230377197266
9.19503771190179,27.816837310791016
15.75001711412517,21.590919494628906
11.031726890407487,26.769933700561523
8.978574994630064,27.5882625579834
8.323743006285273,34.945526123046875
7.117633424041023,35.406341552734375
14.196772198627793,22.813135147094727
8.301744351096684,29.25995445251465
10.599359101962156,26.806978225708008
8.123143851490218,35.57841491699219
15.190131377999755,21.50094985961914
10.381776126400089,28.301725387573242
9.84714438276331,27.077741622924805
9.433772054460693,28.529953002929688
9.826240741047421,28.322376251220703
7.251529543871751,35.19892120361328
15.085690230987119,21.738048553466797
10.202791485549696,27.013141632080078
16.75158121763681,20.92825698852539
6.998689642400517,35.37018585205078
14.871425056042993,21.672687530517578
11.583582459084896,26.377050399780273
8.145228124629469,35.678260803222656
13.3506778376306,22.53700065612793
8.327223257112388,35.03525924682617
7.340439774242065,35.4959716796875
9.861273046693551,27.077741622924805
10.61981546729715,26.52090072631836
10.171652307359286,28.26645851135254
8.583425778926845,29.06556510925293
16.362399082619618,21.060346603393555
9.266668139211113,27.55550765991211
8.651887936800204,34.86372756958008
7.2248577487624495,35.990291595458984
15.827745113339546,21.532073974609375
15.718824181107623,21.2936954498291
7.525608417119904,35.12314987182617
9.420867263713587,28.529953002929688
7.069089446728228,35.497413635253906
15.194321433107673,22.549652099609375
9.19046789392466,34.67104721069336
8.581474045118755,29.208486557006836
10.186678113818708,28.299715042114258
15.061568262016552,22.72794532775879
9.436851042952927,28.529953002929688
9.93712903127061,34.70760726928711
11.021873043150753,26.524866104125977
10.585269676513118,28.242568969726562
7.990991299324073,35.11920928955078
6.955291118985278,36.05168533325195
16.204114333404736,22.453214645385742
9.660584594981458,34.528228759765625
6.949838552454427,36.16046905517578
11.384297420412583,26.36166000366211
7.509855468989278,35.98539733886719
10.665644128088077,26.827421188354492
8.97303518831682,27.73062515258789
15.780549624426602,21.449726104736328
8.66868971205801,35.03907012939453
13.638152850689046,23.490896224975586
11.897955969427302,26.214494705200195
9.628544365993134,27.497215270996094
8.661519146818232,27.792736053466797
7.24581036766386,35.2823600769043
6.8585475400674305,35.58074188232422
9.426753439563777,28.529953002929688
15.15154099899525,22.70973777770996
8.955367244012788,29.014238357543945
8.468652701136671,34.746524810791016
17.575303596448894,20.692230224609375
16.028405370706864,21.470380783081055
10.570689344081144,26.44355583190918
13.710399022941036,22.47488784790039
8.46228151448773,35.68807601928711
9.021357737662052,34.86747741699219
9.652713109297803,26.866600036621094
8.942372134524433,29.040376663208008
11.691083893899146,26.582914352416992
7.835882785971292,35.11110305786133
11.07896873060738,28.046262741088867
10.18384693055875,26.62184715270996
15.569004366770454,21.523469924926758
7.480881479538731,35.98539733886719
10.263107281257838,26.8625545501709
7.203197854749399,36.15555953979492
16.98751805961749,20.923900604248047
16.663173825617115,21.184289932250977
6.719710577261338,36.222347259521484
13.312741037629172,23.526899337768555
9.663852549392509,35.3462028503418
9.229954941862255,34.873348236083984
15.680019314632695,22.501977920532227
10.000605161354306,26.825807571411133
7.374297276548425,35.32539367675781
14.309676747259171,21.97365379333496
7.822970439613965,35.74877166748047
16.276206615139028,21.39499855041504
14.089585464243795,22.20450782775879
