error,latency
13.24666666666667,29.57106590270996
6.930000000000007,27.047061920166016
12.009999999999991,21.713862419128418
9.530000000000001,32.348618507385254
12.090000000000003,28.638310432434082
10.579999999999998,16.56264305114746
90.0,19.76691246032715
13.139999999999986,21.20429039001465
19.914999999999992,17.063016891479492
31.723333333333343,13.266730308532715
11.179999999999993,19.71574306488037
12.64500000000001,20.591578483581543
10.476666666666674,16.627111434936523
19.576666666666654,16.966066360473633
46.425,16.346735954284668
15.969999999999999,13.240456581115723
24.516666666666666,19.213838577270508
33.254999999999995,17.235960960388184
15.883333333333326,9.892287254333496
90.0,11.465206146240234
11.226666666666674,17.2206974029541
10.835000000000008,14.129056930541992
13.296666666666667,13.06434154510498
90.0,14.879074096679688
33.89,17.196450233459473
90.0,11.464042663574219
42.833333333333336,16.568922996520996
9.85499999999999,19.306607246398926
36.58666666666667,12.441768646240234
19.97,18.000125885009766
8.219999999999999,19.29938316345215
11.146666666666661,20.52983283996582
29.10333333333334,8.994145393371582
13.58999999999999,11.495680809020996
13.563333333333333,10.67023754119873
20.439999999999998,13.912715911865234
15.476666666666674,9.806408882141113
19.623333333333335,13.976130485534668
19.59333333333332,13.936805725097656
13.61,9.81755256652832
48.666666666666664,16.38463020324707
13.379999999999995,10.662603378295898
13.519999999999996,13.924636840820312
19.974999999999994,17.472643852233887
13.570000000000007,10.720548629760742
15.836666666666659,9.798097610473633
20.230000000000004,13.848104476928711
30.976666666666674,13.180460929870605
32.08,13.070368766784668
15.929999999999993,9.824671745300293
15.623333333333335,10.68089485168457
20.045,14.045796394348145
20.849999999999994,19.100165367126465
19.33,13.927350044250488
15.993333333333325,9.806761741638184
20.036666666666676,13.885054588317871
90.0,11.526975631713867
13.579999999999998,14.956045150756836
90.0,10.680837631225586
13.469999999999999,14.788479804992676
13.513333333333321,14.741401672363281
20.14999999999999,14.085378646850586
13.469999999999985,14.170632362365723
14.150000000000006,14.73703384399414
20.64999999999999,13.907108306884766
