configs,runtime_traj,F1
"{'x0': 0.9971848109388686, 'x1': 0.9325573593386588, 'x2': 0.1281244479293567}",5.004291659002774,-0.001
"{'x0': 0.9990405153241448, 'x1': 0.236088976951976, 'x2': 0.3965807272960261}",5.004305489001126,-0.173
"{'x0': 0.3879107411620074, 'x1': 0.66974603680348, 'x2': 0.9355390708060318}",5.004312189001212,-2.841
"{'x0': 0.8463109166860171, 'x1': 0.3132735169322751, 'x2': 0.5245481595728714}",5.004318149000028,-0.268
"{'x0': 0.4434528937795566, 'x1': 0.2295772137298255, 'x2': 0.534413908947017}",10.00859278400094,-0.309
"{'x0': 0.9139620245792328, 'x1': 0.4572048079869882, 'x2': 0.4306985671847084}",10.008597694002674,-0.143
"{'x0': 0.9391277894236256, 'x1': 0.7783892363365335, 'x2': 0.7159705159683643}",10.00857425400318,-1.251
"{'x0': 0.8027575039373649, 'x1': 0.0928008086407379, 'x2': 0.518152548941889}",10.008586884003307,-0.147
"{'x0': 0.8650202519789834, 'x1': 0.8291469073671416, 'x2': 0.8296033593941836}",15.0142023590015,-1.671
"{'x0': 0.2730499742167473, 'x1': 0.0592432013015634, 'x2': 0.6705280400689455}",15.014213699003449,-0.287
"{'x0': 0.5930655182980569, 'x1': 0.6716540974221343, 'x2': 0.411787878969053}",15.01421983900218,-0.572
"{'x0': 0.1975508979847812, 'x1': 0.2896296405458124, 'x2': 0.1421201354749569}",15.013187787000788,-0.425
"{'x0': 0.7833144726948862, 'x1': 0.4125388415030261, 'x2': 0.034171311185839}",20.02330882000024,-0.049
"{'x0': 0.6240299864773533, 'x1': 0.6606357302380029, 'x2': 0.2984952947530447}",20.02332258000024,-0.163
"{'x0': 0.446134506086106, 'x1': 0.2221245475353748, 'x2': 0.0733641717425995}",20.02333843000088,-0.285
"{'x0': 0.4692385264381431, 'x1': 0.0961722604454616, 'x2': 0.9033701664788674}",20.02333098000236,-0.473
"{'x0': 0.1194904679807168, 'x1': 0.5247993768704455, 'x2': 0.0836230045470262}",25.029183490001746,-0.058
