configs,runtime_traj,F1
"{'x0': 0.5928446182250183, 'x1': 0.8442657485810173, 'x2': 0.8579456176227568}",5.004163967001659,-1.709
"{'x0': 0.8472517387841254, 'x1': 0.6235636967859723, 'x2': 0.3843817072926998}",5.004158037001616,-0.166
"{'x0': 0.2975346065444723, 'x1': 0.0567129773174431, 'x2': 0.2726562945801132}",5.00414722700225,-0.949
"{'x0': 0.4776651173213498, 'x1': 0.8121687287754932, 'x2': 0.4799771723750573}",5.004169297000772,-1.659
"{'x0': 0.3927847961008297, 'x1': 0.8360787635373775, 'x2': 0.3373961604172684}",10.008463097001368,-0.569
"{'x0': 0.6481718720511972, 'x1': 0.3682415398405479, 'x2': 0.9571551589530464}",10.008485746999211,-1.905
"{'x0': 0.1403507804126451, 'x1': 0.8700872583584364, 'x2': 0.4736080452737105}",10.008476966999297,-2.474
"{'x0': 0.8009107519796442, 'x1': 0.5204774795512048, 'x2': 0.6788795301189603}",10.008493007000652,-1.758
"{'x0': 0.7206326547259168, 'x1': 0.5820197920751071, 'x2': 0.5373732294490107}",15.012833733999289,-0.679
"{'x0': 0.7586156243223572, 'x1': 0.1059076071877921, 'x2': 0.4736004193466574}",15.013823257002514,-0.208
"{'x0': 0.1863323433267599, 'x1': 0.7369181771289581, 'x2': 0.2165503544243718}",15.013808087001962,-0.097
"{'x0': 0.135218173405452, 'x1': 0.3241410077932141, 'x2': 0.1496748671836831}",15.01381763700192,-0.366
"{'x0': 0.2223213882515876, 'x1': 0.3864889811258619, 'x2': 0.9025984755294046}",20.02236374700078,-2.715
"{'x0': 0.4499499899112276, 'x1': 0.6130634578841324, 'x2': 0.9023485831739844}",20.02234707699972,-3.467
"{'x0': 0.0992803503589738, 'x1': 0.9698090677467488, 'x2': 0.6531400357979377}",20.02236863700091,-2.2
"{'x0': 0.1709095851360451, 'x1': 0.358152166969525, 'x2': 0.7506861412184562}",20.02235834699968,-2.267
"{'x0': 0.6078306687154678, 'x1': 0.3250472290083525, 'x2': 0.0384254264727347}",25.026761258002807,-0.114
"{'x0': 0.634274057957335, 'x1': 0.9589492686245203, 'x2': 0.6527903170054908}",25.02678652800023,-1.082
"{'x0': 0.6350588736035638, 'x1': 0.9952995676778876, 'x2': 0.5818503294385343}",25.026773738001797,-1.145
"{'x0': 0.4143685882263688, 'x1': 0.4746975022884129, 'x2': 0.6235101011318682}",25.02678066800217,-1.374
"{'x0': 0.3380076148388917, 'x1': 0.6747523222590207, 'x2': 0.3172017420692961}",30.032393780002167,-0.361
"{'x0': 0.778345482025909, 'x1': 0.949571053450742, 'x2': 0.6625268669500443}",30.03107315600209,-0.725
"{'x0': 0.0135716356121098, 'x1': 0.6228460955466695, 'x2': 0.6736596308357894}",30.032383050001958,-2.39
"{'x0': 0.9719450024996658, 'x1': 0.878193471347177, 'x2': 0.5096243767199001}",30.032401770000437,-0.335
"{'x0': 0.0557146937016063, 'x1': 0.4511592145209281, 'x2': 0.0199876654087587}",35.049318552999466,-0.039
