error,latency
13.536666666666676,23.417558670043945
7.474999999999994,30.765490531921387
20.47,21.471076011657715
6.0433333333333366,31.65794849395752
6.480000000000004,23.677263259887695
11.463333333333324,17.161035537719727
8.719999999999999,22.57816791534424
23.629999999999995,17.341556549072266
11.216666666666654,17.34729766845703
10.379999999999995,16.377239227294922
16.539999999999992,18.89458179473877
13.536666666666676,17.404255867004395
13.799999999999997,22.801647186279297
90.0,13.159713745117188
24.709999999999994,18.07537078857422
10.363333333333344,16.415104866027832
19.91666666666667,17.474470138549805
90.0,11.491026878356934
27.013333333333335,18.04948329925537
26.50999999999999,22.57608413696289
53.75333333333333,20.870771408081055
13.686666666666667,9.83133316040039
11.974999999999994,18.415350914001465
13.260000000000005,21.452970504760742
12.693333333333328,16.43974781036377
9.836666666666659,23.421998023986816
15.769999999999996,9.819540977478027
37.00666666666667,17.432146072387695
13.786666666666676,20.90278148651123
90.0,23.344368934631348
8.009999999999991,22.853736877441406
11.36,17.411580085754395
20.314999999999998,18.183135986328125
22.023333333333326,19.680805206298828
16.180000000000007,17.587642669677734
26.42,13.878841400146484
20.65333333333335,21.24176025390625
13.203333333333333,10.671820640563965
13.923333333333346,22.848830223083496
13.396666666666661,14.933371543884277
90.0,14.755716323852539
13.366666666666674,13.054814338684082
8.706666666666663,19.18374538421631
90.0,20.096640586853027
26.206666666666663,17.882299423217773
8.125,20.828099250793457
13.61,9.81755256652832
13.34333333333332,10.633678436279297
90.0,14.889073371887207
7.889999999999986,19.369282722473145
13.466666666666654,9.855060577392578
90.0,11.500082015991211
90.0,15.760135650634766
13.509999999999991,9.898338317871094
90.0,15.6559419631958
13.546666666666667,12.348747253417969
27.193333333333328,19.74876880645752
90.0,17.868056297302246
24.24666666666667,15.578474998474121
14.150000000000006,14.73703384399414
10.586666666666659,13.199272155761719
13.473333333333343,16.565580368041992
90.0,14.803299903869629
90.0,11.465206146240234
90.0,12.289891242980957
13.58999999999999,11.495680809020996
90.0,11.486797332763672
15.993333333333325,9.806761741638184
20.180000000000007,14.04973030090332
12.980000000000004,21.444339752197266
19.769999999999996,18.430190086364746
13.324999999999989,17.547249794006348
24.266666666666666,14.705758094787598
15.833333333333329,8.945202827453613
10.436666666666667,18.864798545837402
10.513333333333335,12.991013526916504
22.236666666666665,19.85966682434082
10.939999999999998,14.722599983215332
13.046666666666667,16.41087055206299
90.0,11.464042663574219
90.0,10.595459938049316
90.0,15.694289207458494
13.513333333333321,14.741401672363281
90.0,15.594844818115234
90.0,15.65868854522705
