error,latency
6.759999999999991,28.389291763305664
10.0,22.83071994781494
30.539999999999992,29.128026962280273
7.6299999999999955,26.630120277404785
7.980000000000004,15.893630981445312
90.0,13.159713745117188
24.423333333333332,19.878597259521484
20.25999999999999,16.630167961120605
8.954999999999998,20.34893035888672
10.766666666666666,25.903091430664062
12.930000000000007,16.413540840148926
10.563333333333333,16.526589393615723
11.116666666666674,20.52478790283203
14.0,18.94566535949707
11.146666666666661,16.59600257873535
19.86,17.27565288543701
14.170000000000002,16.39850616455078
20.516666666666666,18.052668571472168
13.24333333333334,13.914785385131836
20.450000000000003,18.07939052581787
26.53,18.219103813171387
90.0,18.112053871154785
11.216666666666654,17.34729766845703
20.78,24.404397010803223
24.60333333333334,17.982006072998047
90.0,11.526975631713867
15.623333333333335,10.68089485168457
13.626666666666665,11.509718894958496
11.39,22.236785888671875
13.686666666666667,9.83133316040039
90.0,14.820308685302734
10.513333333333335,12.991013526916504
10.379999999999995,21.45864963531494
20.284999999999997,16.248412132263184
19.870000000000005,17.407755851745605
90.0,18.10192108154297
31.61999999999999,24.505929946899414
12.61,20.854263305664062
20.35333333333334,13.12258243560791
13.386666666666656,14.014787673950195
30.74666666666667,13.1290864944458
29.39666666666666,8.985953330993652
13.719999999999999,19.676871299743652
90.0,14.889073371887207
13.689999999999998,11.496109962463379
39.89,17.24616527557373
44.19,16.44026279449463
43.10666666666666,16.36457920074463
13.736666666666665,10.648818016052246
90.0,10.595459938049316
24.379999999999995,23.60464572906494
11.259999999999991,21.497836112976074
13.483333333333348,10.646724700927734
15.97999999999999,14.043636322021484
11.179999999999993,17.38579273223877
10.550000000000011,17.634434700012207
38.00666666666666,17.287864685058594
11.200000000000003,13.842005729675293
13.459999999999994,11.464896202087402
15.634999999999991,12.329740524291992
38.49333333333333,16.218876838684082
13.490000000000009,11.472864151000977
29.10333333333334,8.994145393371582
90.0,14.879074096679688
90.0,11.447830200195312
15.88000000000001,9.803366661071777
13.546666666666667,12.348747253417969
37.31333333333333,17.446675300598145
24.08333333333333,14.812631607055664
13.299999999999997,15.613670349121094
41.193333333333335,21.38378143310547
31.439999999999998,13.210158348083496
38.0,17.20512866973877
90.0,12.314319610595703
90.0,12.356963157653809
90.0,16.608891487121582
8.099999999999994,15.892195701599121
23.924999999999997,19.896278381347656
45.70333333333334,8.148136138916016
14.370000000000005,20.310654640197754
90.0,16.53331756591797
7.849999999999994,19.905786514282227
44.31,21.389212608337402
13.430000000000007,14.988808631896973
20.53,13.879928588867188
