trial_total_time
28.4328031539917
22.074140310287476
40.26793026924133
52.983582496643066
63.914684534072876
54.92250299453735
81.57047367095947
61.29199528694153
61.49150466918945
68.32547545433044
70.06232690811157
76.25473737716675
71.49400663375854
54.589720726013184
51.039870738983154
58.57894325256348
76.44501447677612
77.93737173080444
60.21385860443115
69.63303256034851
