Latency,Perplexity
15.071958771026544,21.712055206298828
15.347843831307072,21.57016944885254
9.756049741650816,27.2425479888916
9.597407227294035,27.52299690246582
8.421432384359667,35.283103942871094
10.631768777034807,26.827421188354492
10.306906645768906,26.674001693725586
10.623714704992068,26.520902633666992
16.287459595624046,21.101472854614258
10.892993836163976,26.542598724365234
9.686053581624043,27.381454467773438
11.336686286975697,26.526174545288086
9.02399787977087,28.145845413208008
9.734341433213961,27.056764602661133
10.963538969847738,26.358213424682617
10.468994736585964,26.961626052856445
7.255039164442228,35.811859130859375
10.323323128163068,26.90131187438965
15.579350318471194,21.594167709350586
8.934836577313954,27.730627059936523
9.352589928512042,27.11226463317871
9.921204229208248,26.745927810668945
14.619405575557135,21.796762466430664
9.780470253071105,27.08193588256836
17.565427744460248,20.692232131958008
10.086302791483158,27.66893196105957
16.280673645679748,21.101472854614258
11.675524067689421,26.37080955505371
10.471177085197336,26.786962509155273
15.493977454131644,22.126502990722656
16.166360943328367,21.39499855041504
10.597831109274994,26.520902633666992
15.839411693601928,21.738351821899414
11.328490015579618,26.55950355529785
10.120378045492364,26.643877029418945
15.675528237192179,21.388988494873047
16.339120537836916,21.320026397705078
17.132358510235623,21.033489227294922
9.35869597063399,27.11226463317871
9.419646809812471,27.352617263793945
11.023683033566517,26.529621124267578
15.137161707575814,22.273649215698242
15.654763516827456,21.388988494873047
17.580136227545875,20.909849166870117
10.577604938905056,26.592824935913086
16.10404022625833,21.191970825195312
15.134153379720843,22.273649215698242
9.162559948578021,27.595643997192383
16.105271925589058,21.411592483520508
15.775420842443946,21.60114860534668
10.566727091183923,26.842424392700195
10.515196058554212,26.618213653564453
