Latency,Perplexity
10.554019509872093,27.414396286010742
15.032729751204565,21.82303237915039
8.752704350770337,35.241241455078125
7.575580963935586,35.57633972167969
13.956340181896916,22.456130981445312
9.013075578343289,28.136314392089844
9.832135693908334,27.077741622924805
10.75282051537138,26.677021026611328
10.516444809896914,26.618213653564453
16.31595280778869,21.101472854614258
10.191482325787035,26.62184715270996
11.33700601952269,26.55950355529785
10.940112246020103,26.55349349975586
9.381728483331521,27.118247985839844
12.580068814653664,23.787160873413086
11.70008324478074,26.34719467163086
10.569411631117493,26.630197525024414
15.038606010128246,21.738048553466797
12.718617707090546,23.61138916015625
11.07614053633288,26.769933700561523
10.252696278633657,26.70508575439453
10.260503001940132,26.83363151550293
10.124089933684191,26.848831176757812
15.672192243983273,21.446081161499023
13.39593151038353,22.511301040649414
13.596570694823054,22.666139602661133
10.209060682805914,26.929264068603516
9.907507173896636,27.177942276000977
15.268076923463326,21.474828720092773
11.34989372562336,26.38518524169922
10.886070996321685,26.559097290039062
9.358336176433522,27.118247985839844
15.153143241309058,21.5382137298584
10.168099813349327,27.08399772644043
15.116714420837177,21.76625633239746
13.503484893960799,22.80548095703125
13.858287493348005,22.193830490112305
9.363250888667638,27.118247985839844
14.502011281864487,21.844545364379883
11.574008009162569,26.377052307128906
9.201672163117896,28.713253021240234
10.285666669709896,26.86311149597168
9.250977923482155,27.911081314086914
9.007200737985752,27.853477478027344
9.943361462624816,27.403745651245117
9.72866524674103,27.84877586364746
10.61980805032049,26.520902633666992
9.384812032532764,27.102663040161133
14.483105449520998,21.844545364379883
9.355046461588739,27.11226463317871
9.697368763957794,27.056764602661133
