F1
-1288014.9607676475
-479395.046199737
-1266154.1126289256
-609840.1104233417
-485960.8130017184
-1151178.71288136
-1419430.8674338735
-2534521.171926332
-2075240.959501758
-636704.1272282428
-884800.7943476193
-940065.0132671762
-410639.68110789784
-116427.11765449861
-327981.78875588765
-56179.21555949014
-753412.9055484956
-495544.92556356697
-165264.5203834196
-540687.291012552
-48081.61329487352
-1130123.3677352567
-999617.0088094842
-819273.937914072
-679284.168076093
-186047.8820915606
-359627.0441793833
-89845.95199216617
-246954.6711437914
-6604.678303999408
-13215.50149874999
-9371.66545751729
-26233.45303543018
-61857.24590121946
-35044.66448953896
-43609.10179964186
-49057.457470977664
-4710.132666142951
-8795.405605320688
-8585.810598806876
-17718.747539631175
-8846.702526236986
-13502.217637967038
-17031.017584831818
-9676.39174454982
-47794.37210865554
-55618.00175488522
-44567.73249299544
-40878.30125685097
-13951.161128729118
-23310.126687322052
-20486.688633372534
-26842.53129075517
-5648.365634504696
-6687.138841078058
-4362.512412349933
-20464.182732935646
-14349.79899133312
-3012.1566832505614
-3954.7988050943113
-9814.93229915638
-10666.3779051394
-9258.706224900592
-13407.027519847974
-14261.510043308075
-19809.373945195854
-17166.817350967834
-24882.132665756384
-18436.24716756398
-3088.6736867401564
-7498.436814191482
-2258.9263443108507
-2581.9254415365785
-2654.0337149812467
-1122.3104046312424
-2808.5690298958298
-2929.150399711135
-659.7153092907022
-2688.8351016074294
-1841.7145085226773
-2286.63071501182
-505.81792567238847
-2371.0567940071833
-428.449999939617
-369.7035031953804
-668.1491610551795
-449.2610646316116
-236.17529054087785
-558.5200892641582
-1931.972692532009
-1768.442743035075
-653.0663529645553
-2092.292905281828
-547.5197050536489
-919.8267015848902
-585.188549357395
-816.5804483354214
-324.90853341900686
-302.75415802473833
-222.51937031542317
