trial_total_time
49.72689414024353
49.13861441612244
76.10363602638245
61.80600118637085
59.05243754386902
53.66084671020508
57.41442823410034
57.46448802947998
55.532458782196045
56.5970299243927
69.54566502571106
62.34225511550903
64.72101902961731
71.5857605934143
79.9244065284729
67.09080410003662
75.75789165496826
87.78861808776855
94.71696519851685
86.04512691497803
