configs,runtime_traj,F1
"{'x0': -2.80984198852428, 'x1': -1.259360924013171, 'x2': 3.9526239185452976, 'x3': -8.795490567414603, 'x4': 3.335334308913353, 'x5': 3.412757392363188, 'x6': -5.792348778523182, 'x7': -7.421474046902934, 'x8': -3.691432981516323, 'x9': -2.725784581147548}",1.926770910000414,82.195
"{'x0': -4.70888775790746, 'x1': 5.484673788684333, 'x2': -0.876993355669029, 'x3': 1.3686789773729693, 'x4': -9.624203991272896, 'x5': 2.352709941517542, 'x6': 2.2419144544484286, 'x7': 2.3386799374951384, 'x8': 8.874961570292484, 'x9': 3.636405982069668}",1.9130905870006245,111.602
"{'x0': 9.57236684465528, 'x1': 5.983171284334471, 'x2': -0.7704127549413631, 'x3': 5.610583525729108, 'x4': -7.634511482621336, 'x5': 2.798420426550477, 'x6': -7.132934251819072, 'x7': 8.893378340991678, 'x8': 0.4369664350014339, 'x9': -1.7067612001895291}",1.9252192760013715,156.633
"{'x0': 5.834500761653292, 'x1': 0.5778983950580887, 'x2': 1.3608912218786458, 'x3': 8.51193276585322, 'x4': -8.579278836042262, 'x5': -8.257414005969185, 'x6': -9.595632051193483, 'x7': 6.65239691095876, 'x8': 5.563135018997009, 'x9': 7.400242964936382}",1.9230378400006884,135.954
"{'x0': 0.9762700785464952, 'x1': 4.30378732744839, 'x2': 2.055267521432878, 'x3': 0.8976636599379368, 'x4': -1.5269040132219054, 'x5': 2.917882261333123, 'x6': -1.2482557747461502, 'x7': 7.835460015641594, 'x8': 9.273255210020588, 'x9': -2.331169623484445}",4.273861293000664,54.961
"{'x0': -4.5151139609516, 'x1': -3.3845770917833, 'x2': -5.9238415211439, 'x3': 1.2632071040571, 'x4': 4.3019843101501, 'x5': 1.9046258553863, 'x6': -6.3769241422415, 'x7': 4.288068395108, 'x8': 1.4469860494137, 'x9': -2.413963843137}",4.293653110000378,83.353
"{'x0': 6.2355871126056, 'x1': 3.4317617863417, 'x2': 5.1047454215586, 'x3': -7.5498609431088, 'x4': -2.1324711479247, 'x5': -8.2156957872212, 'x6': 9.2544505000114, 'x7': -6.7631319724023, 'x8': -4.7821902483702, 'x9': 2.9237092845142}",4.304345505001038,139.508
"{'x0': 2.5317356362939, 'x1': -6.175997890532, 'x2': -0.5665727332234, 'x3': 6.1861577630043, 'x4': -9.8704469949007, 'x5': -4.7544239647686, 'x6': -1.0960376448929, 'x7': -1.2144468165934, 'x8': -7.3719112947583, 'x9': 6.4775827527046}",4.2836016380006185,161.544
"{'x0': -6.7566207610071, 'x1': 6.2262415699661, 'x2': 1.0756100527942, 'x3': -4.9728129059076, 'x4': 6.4100402407348, 'x5': 6.0606112703681, 'x6': 3.2752650044858, 'x7': 8.7479280121624, 'x8': 8.9012091234326, 'x9': -8.2335722446442}",6.519957992000855,155.214
"{'x0': -9.2628111317754, 'x1': -7.6161053404212, 'x2': 8.9911384508014, 'x3': -1.9149622134864, 'x4': 9.5129166916013, 'x5': 3.9866155572236, 'x6': -4.0621925890446, 'x7': -2.8259413316846, 'x8': -9.7468008287251, 'x9': 0.0920029729605}",6.529742567001449,220.964
"{'x0': 0.0425775535405, 'x1': 7.6378861628473, 'x2': -9.4977344758809, 'x3': 8.128307107836, 'x4': -6.6873128525913, 'x5': -5.1804988086224, 'x6': 1.5691786259413, 'x7': 5.3412643820047, 'x8': 6.5189900062978, 'x9': -4.5822180062532}",6.526577041000564,141.622
"{'x0': 8.6904107965529, 'x1': -0.4014250449836, 'x2': 4.962649717927, 'x3': -5.5882180854678, 'x4': -3.7903331592679, 'x5': -1.8545718491077, 'x6': -8.4687503613532, 'x7': 2.2864732518792, 'x8': 3.7583704479039, 'x9': -6.0262540914118}",6.523689372001172,74.68
"{'x0': -1.96513351053, 'x1': 0.4384669661522, 'x2': -4.141112472862, 'x3': 4.3015642091632, 'x4': 2.2556228376925, 'x5': 8.0435720272362, 'x6': 5.9025512449443, 'x7': -9.7821366786957, 'x8': -2.473241891712, 'x9': 9.2702280543745}",8.772501040000861,115.033
"{'x0': -0.9266013838351, 'x1': -6.4600558020174, 'x2': 3.0406198091805, 'x3': 9.54210633412, 'x4': -0.1924694515765, 'x5': 6.3081657513976, 'x6': -2.8143773972988, 'x7': -4.8644375428557, 'x8': -7.8806564770639, 'x9': -9.8709517903626}",8.828755227001238,144.362
"{'x0': 9.8265600949526, 'x1': 6.4111052826047, 'x2': -3.4715324640274, 'x3': -0.8336525969207, 'x4': 3.6077110469341, 'x5': -2.6534201391041, 'x6': 0.3067716211081, 'x7': 7.3588606715202, 'x8': 5.8924600668252, 'x9': 5.4551222734153}",8.846338339000795,106.698
"{'x0': 1.4406064152718, 'x1': -4.2917920649052, 'x2': 8.3179343305528, 'x3': 2.9022518917918, 'x4': 5.8744551055133, 'x5': -9.0639506466687, 'x6': -9.6578198112547, 'x7': 0.5601720139384, 'x8': 3.1269565783441, 'x9': 3.9326660335064}",8.831423609000922,121.753
"{'x0': -7.8452894277871, 'x1': 4.2434685118496, 'x2': -7.5769635662436, 'x3': -6.6937993094325, 'x4': -8.0793695896864, 'x5': 0.4140880331397, 'x6': 7.2233988158405, 'x7': -8.0742936581373, 'x8': -0.602213460952, 'x9': -0.7705567777157}",10.906354394001028,85.411
"{'x0': -5.3537090867758, 'x1': -1.9234260171652, 'x2': -2.3579683341086, 'x3': -8.948410321027, 'x4': -5.9881567768753, 'x5': 9.6755558438599, 'x6': -5.5002587288618, 'x7': 3.4804998897016, 'x8': 0.8277881518006, 'x9': 7.6227671653032}",10.984278781001194,162.225
"{'x0': 3.9541401527822, 'x1': 1.8850825168192, 'x2': 1.6145557537675, 'x3': 0.1568629406393, 'x4': 7.5777978077531, 'x5': -0.8254985511303, 'x6': 7.6208913326263, 'x7': -6.0152207128704, 'x8': -2.9038274660707, 'x9': -7.0386340469122}",11.002057020999928,53.681
"{'x0': 7.2790020518005, 'x1': -9.746619630605, 'x2': -6.4639699272811, 'x3': -3.5594714432955, 'x4': 0.4596626199782, 'x5': -7.4519403278828, 'x6': -2.0311448164284, 'x7': -1.7104307003319, 'x8': -5.4886669665575, 'x9': -3.5638111270964}",11.016876872001376,169.815
"{'x0': -3.3740818500519, 'x1': 9.7259883210063, 'x2': 6.8924406170845, 'x3': 7.2679251432419, 'x4': -3.2596308365464, 'x5': 3.6067655868828, 'x6': 4.8500772379339, 'x7': 9.1866963542998, 'x8': 8.2771295309067, 'x9': 1.7259595356882}",13.037312120000934,136.399
"{'x0': -2.57927602157, 'x1': -8.9713043533266, 'x2': -2.6764350570738, 'x3': -5.9270816482604, 'x4': 6.975383348763, 'x5': -0.4421572573483, 'x6': 9.7367192059755, 'x7': -2.3119761422276, 'x8': 5.4937718436122, 'x9': -4.1038911603391}",13.13703628500116,156.837
"{'x0': 6.8042374029756, 'x1': 8.938766643405, 'x2': 3.1854638829827, 'x3': 4.6356117539108, 'x4': -9.1467283479869, 'x5': 9.1311630234122, 'x6': -7.1320587396622, 'x7': 9.8357106000185, 'x8': -8.2723258063197, 'x9': 1.1761043407023}",13.164358023001114,204.924
"{'x0': 4.4284347817302, 'x1': -1.7609358206391, 'x2': -8.6577054671943, 'x3': -1.6285227239132, 'x4': -1.2546284869313, 'x5': 2.5837760791183, 'x6': 2.7520188502967, 'x7': 2.8905409947038, 'x8': -0.8229844272137, 'x9': 9.4165188446641}",13.183520129001408,33.949
"{'x0': -6.1489842645824, 'x1': 1.735109668225, 'x2': 7.8386175632477, 'x3': 7.837051525712, 'x4': 4.7132048942149, 'x5': -6.2776644714177, 'x6': -0.3768310882151, 'x7': -5.3558203577995, 'x8': 2.9089323431253, 'x9': -5.2351262792945}",15.230716792000749,104.068
"{'x0': -8.620763681829, 'x1': -4.4518407806754, 'x2': 2.0725101418793, 'x3': 5.2698995359242, 'x4': 1.8444028496742, 'x5': -3.6567975580692, 'x6': 2.4024410545826, 'x7': 1.1989751271904, 'x8': -3.1319702975452, 'x9': 3.3828109130263}",15.366322487001526,38.876
"{'x0': 1.8955626524985, 'x1': 4.3958828411996, 'x2': -1.2509813904762, 'x3': -4.0613706968725, 'x4': -4.6681752242148, 'x5': 7.4629911966622, 'x6': -4.4663403183222, 'x7': -8.6848533712327, 'x8': 0.597509238869, 'x9': -1.3106367364526}",15.359436650000134,29.505
"{'x0': 9.371444452554, 'x1': -7.2378125600517, 'x2': 6.7250136099756, 'x3': 2.2222561016679, 'x4': -7.4110320955515, 'x5': 0.8168792910874, 'x6': 5.1052201353014, 'x7': -4.233577940613, 'x8': 7.8759522549808, 'x9': -8.0674440972507}",15.36950286300089,131.152
