trial_total_time
51.866981983184814
47.65218782424927
47.23286175727844
59.73530697822571
56.80219864845276
66.05918025970459
59.324822664260864
121.94883728027344
56.84306073188782
60.23040318489075
67.29022026062012
66.80688214302063
69.1895158290863
57.876333713531494
84.60524106025696
