trial_total_time
44.57441186904907
47.0119423866272
54.23486638069153
62.9750702381134
52.992018938064575
52.81424379348755
57.092740297317505
56.26057004928589
61.637476205825806
66.20375466346741
54.40849733352661
76.31117820739746
64.09292411804199
66.07736158370972
62.27302408218384
74.15880393981934
81.17727637290955
159.0225784778595
78.4890525341034
79.0050995349884
