configs,runtime_traj,latency,error
"{'edge0': 0, 'edge1': 0, 'edge2': 0, 'edge3': 0, 'edge4': 0, 'edge5': 0, 'metric': 'fpga_latency'}",15.120978846998696,1.13296,90.0
"{'edge0': 0, 'edge1': 0, 'edge2': 3, 'edge3': 1, 'edge4': 1, 'edge5': 3, 'metric': 'fpga_latency'}",15.120912535998286,2.16336,13.324999999999989
"{'edge0': 3, 'edge1': 4, 'edge2': 4, 'edge3': 1, 'edge4': 2, 'edge5': 0, 'metric': 'fpga_latency'}",15.120613835999391,4.57296,10.409999999999997
"{'edge0': 2, 'edge1': 0, 'edge2': 4, 'edge3': 0, 'edge4': 1, 'edge5': 4, 'metric': 'fpga_latency'}",15.120686505999402,4.05776,12.233333333333334
"{'edge0': 1, 'edge1': 0, 'edge2': 4, 'edge3': 0, 'edge4': 2, 'edge5': 0, 'metric': 'fpga_latency'}",15.121039866999126,2.80016,24.376666666666665
"{'edge0': 4, 'edge1': 1, 'edge2': 4, 'edge3': 1, 'edge4': 1, 'edge5': 4, 'metric': 'fpga_latency'}",15.117372087999684,4.90576,6.384999999999991
"{'edge0': 2, 'edge1': 4, 'edge2': 2, 'edge3': 3, 'edge4': 1, 'edge5': 1, 'metric': 'fpga_latency'}",15.12075432599886,3.72496,12.899999999999991
"{'edge0': 3, 'edge1': 1, 'edge2': 4, 'edge3': 3, 'edge4': 0, 'edge5': 0, 'metric': 'fpga_latency'}",15.120441354998547,3.42096,11.105000000000004
"{'edge0': 0, 'edge1': 4, 'edge2': 1, 'edge3': 1, 'edge4': 4, 'edge5': 0, 'metric': 'fpga_latency'}",15.12053298599858,3.64816,13.450000000000005
"{'edge0': 4, 'edge1': 1, 'edge2': 2, 'edge3': 3, 'edge4': 3, 'edge5': 3, 'metric': 'fpga_latency'}",15.120829255998617,4.34576,7.326666666666668
"{'edge0': 0, 'edge1': 3, 'edge2': 1, 'edge3': 2, 'edge4': 2, 'edge5': 4, 'metric': 'fpga_latency'}",31.15666760599925,3.72496,8.574999999999989
"{'edge0': 1, 'edge1': 4, 'edge2': 0, 'edge3': 4, 'edge4': 1, 'edge5': 0, 'metric': 'fpga_latency'}",31.157841398999157,3.64816,7.989999999999995
"{'edge0': 4, 'edge1': 2, 'edge2': 1, 'edge3': 3, 'edge4': 4, 'edge5': 4, 'metric': 'fpga_latency'}",31.15792117899946,5.83056,6.840000000000003
"{'edge0': 4, 'edge1': 1, 'edge2': 4, 'edge3': 3, 'edge4': 4, 'edge5': 4, 'metric': 'fpga_latency'}",31.15788611899916,6.67856,6.254999999999996
"{'edge0': 3, 'edge1': 2, 'edge2': 1, 'edge3': 0, 'edge4': 4, 'edge5': 4, 'metric': 'fpga_latency'}",31.15807887999836,4.57296,7.909999999999997
"{'edge0': 0, 'edge1': 2, 'edge2': 3, 'edge3': 0, 'edge4': 0, 'edge5': 1, 'metric': 'fpga_latency'}",31.157993478998836,2.05776,24.55
"{'edge0': 4, 'edge1': 0, 'edge2': 3, 'edge3': 1, 'edge4': 3, 'edge5': 4, 'metric': 'fpga_latency'}",31.15795273899857,4.67856,6.069999999999993
"{'edge0': 3, 'edge1': 0, 'edge2': 2, 'edge3': 3, 'edge4': 4, 'edge5': 4, 'metric': 'fpga_latency'}",31.15816896999968,5.08816,7.409999999999997
"{'edge0': 4, 'edge1': 4, 'edge2': 3, 'edge3': 1, 'edge4': 4, 'edge5': 4, 'metric': 'fpga_latency'}",31.158118359999207,6.67856,5.706666666666664
"{'edge0': 4, 'edge1': 0, 'edge2': 3, 'edge3': 0, 'edge4': 3, 'edge5': 4, 'metric': 'fpga_latency'}",31.15804233999916,4.67856,8.290000000000006
"{'edge0': 3, 'edge1': 3, 'edge2': 1, 'edge3': 1, 'edge4': 2, 'edge5': 1, 'metric': 'fpga_latency'}",48.2045952669996,2.57296,9.644999999999996
"{'edge0': 0, 'edge1': 2, 'edge2': 1, 'edge3': 1, 'edge4': 2, 'edge5': 1, 'metric': 'fpga_latency'}",48.24910857699979,1.95216,19.91666666666667
"{'edge0': 1, 'edge1': 0, 'edge2': 1, 'edge3': 2, 'edge4': 0, 'edge5': 3, 'metric': 'fpga_latency'}",48.2488078769984,2.05776,11.066666666666665
"{'edge0': 4, 'edge1': 0, 'edge2': 2, 'edge3': 1, 'edge4': 1, 'edge5': 3, 'metric': 'fpga_latency'}",48.249170446999415,3.31536,7.625
"{'edge0': 4, 'edge1': 3, 'edge2': 1, 'edge3': 1, 'edge4': 2, 'edge5': 4, 'metric': 'fpga_latency'}",48.24922664799851,4.57296,6.336666666666659
"{'edge0': 0, 'edge1': 2, 'edge2': 1, 'edge3': 1, 'edge4': 2, 'edge5': 4, 'metric': 'fpga_latency'}",48.24904633699953,3.20976,9.91333333333334
"{'edge0': 0, 'edge1': 3, 'edge2': 1, 'edge3': 1, 'edge4': 2, 'edge5': 2, 'metric': 'fpga_latency'}",48.24898345699876,2.46736,10.09666666666665
"{'edge0': 4, 'edge1': 2, 'edge2': 4, 'edge3': 2, 'edge4': 3, 'edge5': 3, 'metric': 'fpga_latency'}",48.24891592699896,5.49776,7.585000000000008
"{'edge0': 3, 'edge1': 3, 'edge2': 2, 'edge3': 1, 'edge4': 1, 'edge5': 4, 'metric': 'fpga_latency'}",48.249337207998906,3.83056,7.273333333333326
"{'edge0': 4, 'edge1': 0, 'edge2': 4, 'edge3': 2, 'edge4': 2, 'edge5': 0, 'metric': 'fpga_latency'}",48.24928206799996,4.46736,11.416666666666671
"{'edge0': 3, 'edge1': 4, 'edge2': 0, 'edge3': 2, 'edge4': 2, 'edge5': 1, 'metric': 'fpga_latency'}",64.8272934939996,3.72496,9.340000000000003
"{'edge0': 1, 'edge1': 0, 'edge2': 1, 'edge3': 1, 'edge4': 1, 'edge5': 2, 'metric': 'fpga_latency'}",64.84507832700001,1.54256,32.07666666666667
"{'edge0': 4, 'edge1': 0, 'edge2': 1, 'edge3': 1, 'edge4': 1, 'edge5': 2, 'metric': 'fpga_latency'}",64.84525506699902,2.80016,8.180000000000007
"{'edge0': 4, 'edge1': 0, 'edge2': 4, 'edge3': 1, 'edge4': 3, 'edge5': 2, 'metric': 'fpga_latency'}",64.84522410699901,4.57296,6.329999999999998
"{'edge0': 4, 'edge1': 0, 'edge2': 1, 'edge3': 3, 'edge4': 4, 'edge5': 2, 'metric': 'fpga_latency'}",64.84512374699989,4.57296,7.049999999999997
