trial_total_time
27.828293323516846
73.3501410484314
60.05493378639221
68.00550532341003
58.048577547073364
61.107051849365234
66.25592470169067
71.28609561920166
66.00873970985413
62.6681432723999
74.86142110824585
66.57868432998657
66.42093825340271
76.6569619178772
64.13459777832031
81.81765341758728
70.93620276451111
74.78207850456238
88.07801842689514
86.31535792350769
