error,latency
19.873333333333335,17.21024990081787
6.265000000000001,26.977229118347168
9.079999999999998,25.764150619506836
9.189999999999998,25.91059684753418
21.50666666666666,19.752202033996582
8.103333333333339,25.41072368621826
9.976666666666674,23.03837776184082
7.596666666666678,21.140847206115723
9.574999999999989,26.11192226409912
8.15000000000002,25.21775245666504
7.435000000000002,31.46233558654785
11.863333333333344,25.207858085632324
7.819999999999993,26.346054077148438
10.055000000000007,28.463611602783203
9.060000000000002,30.564699172973633
8.716666666666654,22.12273597717285
8.126666666666665,25.224075317382812
7.7933333333333366,27.135038375854492
6.673333333333332,27.04792022705078
8.66000000000001,22.0688533782959
7.939999999999998,24.95159149169922
7.555000000000007,25.337767601013184
6.564999999999998,26.38371467590332
8.485,34.25347328186035
7.773333333333326,27.164363861083984
7.239999999999995,27.369766235351562
7.090000000000003,29.994091987609863
9.783333333333346,24.548873901367188
7.049999999999997,27.120189666748047
7.534999999999997,29.439897537231445
7.384999999999991,29.638800621032715
19.91666666666667,21.886272430419922
6.383333333333326,31.025705337524414
9.239999999999995,30.85841655731201
7.760000000000005,30.65295696258545
10.34999999999998,21.650214195251465
9.239999999999995,30.85841655731201
7.663333333333341,30.20608425140381
7.663333333333341,30.20608425140381
11.310000000000002,26.114001274108887
6.890000000000001,27.179994583129883
10.735,28.708267211914062
7.299999999999997,27.04887866973877
7.519999999999996,24.23518180847168
7.5,27.020463943481445
12.49666666666667,25.64500331878662
6.6699999999999875,30.10063648223877
8.736666666666679,25.916924476623535
9.25,28.56217861175537
7.180000000000007,30.713210105895996
7.4950000000000045,24.564270973205566
7.8433333333333195,29.810504913330078
7.569999999999993,26.498703956604004
9.310000000000002,25.434365272521973
8.50666666666666,25.075840950012207
7.659999999999997,24.646553993225098
12.74666666666667,25.319409370422363
7.176666666666662,29.935603141784668
8.555000000000007,28.692049980163574
13.24666666666667,25.61924457550049
6.2549999999999955,30.072011947631836
6.096666666666678,29.381418228149414
7.074999999999989,31.79332733154297
9.25333333333333,28.762378692626953
8.240000000000009,25.343847274780273
7.840000000000003,30.770092010498047
6.204999999999998,31.203269958496094
6.743333333333339,27.50401496887207
13.173333333333332,25.601820945739746
20.760000000000005,26.494603157043457
6.405000000000001,27.011895179748535
7.2450000000000045,30.038728713989258
10.980000000000004,24.418163299560547
6.319999999999993,27.656641006469727
11.329999999999998,28.919739723205566
7.189999999999998,26.58029556274414
10.469999999999999,25.03044605255127
7.439999999999998,28.42921733856201
8.373333333333335,30.79887866973877
9.280000000000001,25.242996215820312
21.034999999999997,26.834640502929688
7.865000000000009,25.03330707550049
8.545000000000002,23.779640197753906
8.530000000000001,25.134668350219727
6.900000000000006,27.266545295715332
