F1
-165.68563768670936
-123.95046859666155
-249.55678630167054
-198.1673514788721
-140.35853248621456
-160.30082818943544
-172.91679900014404
-152.09153674077564
-177.68949551636422
-99.78181742163801
-195.8846592323014
-231.1909344026367
-211.85003703851058
-222.2914306347248
-242.8551101507497
-180.0638483170979
-131.44462904638476
-170.96395000624977
-161.3598706840217
-138.74982376731208
-221.8916803964322
-185.50378236451365
-239.56800986645982
-201.42346591384694
-183.819976843233
-193.60157035948316
-152.00690323746474
-145.6859081324357
-177.00340980910988
-162.90466978356636
-179.28771434761558
-186.273495443588
-172.9403654731696
-131.57112131230892
-189.8803383847627
-137.41071447205908
-149.3745062969245
-179.63662944349736
-146.25192243678512
-146.2603165184803
-134.8992439908231
-158.0177608714011
-138.3184100941051
-154.6517419655719
-184.01788693437445
-144.46841130946606
-169.49536719477692
-191.46121173758752
-163.99643336402914
-159.75751091242293
-172.9460936454107
-136.86335849016947
-187.78330830318396
-184.40673129728543
-172.96836080193995
-169.86510258336014
-126.06586072784482
-169.2203680687751
-136.81858566812977
-156.57265728679081
-116.42386609717452
-140.22120717406582
-151.50040042640777
-158.74489221695623
-127.3736886272448
-118.36548525801956
-159.58497229058435
-185.76430527096034
-111.83454422893597
-149.23117952884922
-131.38423580531702
-126.32386759750655
-158.33364802598587
-113.04021454549864
-112.78464867449208
-106.82424487607516
-139.23038326406981
-110.22255960439847
-128.4787701766856
-96.13793932751642
-130.0318494130192
-110.05448095764825
-136.19346703610728
-115.40474940847274
-135.53919699572458
-130.7875122387888
-128.23440845925234
-129.52298728869
-115.66541456326514
-118.37193243875475
-118.47026072021544
-125.51589929045315
-130.11319523909594
-130.60757334599265
-119.3437589853987
-125.42336271939041
-98.2481767490752
-138.33506237353976
-116.5713977468346
-116.88775427018922
