error,latency
90.0,17.876300811767578
13.015,20.304851531982422
7.7450000000000045,24.997615814208984
7.526666666666685,17.64033317565918
11.403333333333322,13.906607627868652
13.670000000000002,14.909992218017578
13.546666666666667,12.348747253417969
13.186666666666667,25.24959087371826
31.723333333333343,13.266730308532715
90.0,14.684944152832031
33.89,17.39429473876953
11.043333333333337,17.886381149291992
26.290000000000006,18.87166976928711
13.480000000000004,18.08143138885498
10.930000000000007,13.923816680908203
10.533333333333317,11.919198036193848
20.439999999999998,13.912715911865234
90.0,11.465206146240234
15.25,13.073291778564453
24.226666666666674,14.764847755432129
24.314999999999998,22.57795810699463
7.759999999999991,18.447346687316895
13.563333333333333,10.67023754119873
90.0,22.08794593811035
24.473333333333343,14.935145378112793
13.294999999999987,10.640363693237305
15.849999999999994,13.04527759552002
31.935000000000002,18.560032844543457
22.89,18.431005477905273
13.620000000000005,14.061284065246582
13.203333333333333,10.671820640563965
24.429999999999993,17.14643955230713
11.144999999999996,19.791808128356934
9.574999999999989,24.947805404663086
13.530000000000001,18.49133014678955
90.0,14.931344985961914
21.013333333333335,18.15741539001465
90.0,10.680837631225586
13.370000000000005,15.669493675231932
26.950000000000003,18.107409477233887
13.466666666666654,9.855060577392578
90.0,11.493821144104004
15.713333333333338,9.901394844055176
13.579999999999998,17.36696720123291
90.0,10.595459938049316
13.289999999999992,10.651845932006836
90.0,18.066020011901855
10.576666666666654,16.51102066040039
24.61333333333333,18.886585235595703
90.0,15.6559419631958
41.21666666666667,16.106739044189453
20.78333333333333,21.612401008605957
10.610000000000014,20.87625503540039
15.819999999999993,27.526631355285645
20.86,15.76817989349365
15.97999999999999,14.043636322021484
24.629999999999995,19.231014251708984
24.36,15.642895698547363
20.790000000000006,13.90601634979248
11.025000000000006,20.638980865478516
90.0,16.961493492126465
90.0,14.642596244812012
15.36333333333333,10.837492942810059
13.344999999999999,11.473932266235352
10.579999999999998,16.56264305114746
